PeriodStart,Cost,sma,es,hw,arima,sarima,theta,prophet,neural_prophet,darts,ensemble
2024-11-23,164.45000000000002,,,,,,,,,,
2024-11-24,165.1,,,,,,,,,,
2024-11-25,165.75,,,,,,,,,,
2024-11-26,166.4,,,,,,,,,,
2024-11-27,167.05,,,,,,,,,,
2024-11-28,167.70000000000002,,,,,,,,,,
2024-11-29,168.35,,,,,,,,,,
2024-11-30,169.0,,,,,,,,,,
2024-12-01,182.7,,,,,,,,,,
2024-12-02,183.4,,,,,,,,,,
2024-12-03,184.1,,,,,,,,,,
2024-12-04,184.8,,,,,,,,,,
2024-12-05,185.5,,,,,,,,,,
2024-12-06,186.2,,,,,,,,,,
2024-12-07,186.9,,,,,,,,,,
2024-12-08,187.6,,,,,,,,,,
2024-12-09,188.3,,,,,,,,,,
2024-12-10,189.0,,,,,,,,,,
2024-12-11,189.7,,,,,,,,,,
2024-12-12,190.4,,,,,,,,,,
2024-12-13,191.1,,,,,,,,,,
2024-12-14,191.8,,,,,,,,,,
2024-12-15,192.5,,,,,,,,,,
2024-12-16,193.2,,,,,,,,,,
2024-12-17,193.9,,,,,,,,,,
2024-12-18,194.6,,,,,,,,,,
2024-12-19,195.3,,,,,,,,,,
2024-12-20,196.0,,,,,,,,,,
2024-12-21,196.7,,,,,,,,,,
2024-12-22,197.4,,,,,,,,,,
2024-12-23,198.1,,,,,,,,,,
2024-12-24,198.8,,,,,,,,,,
2024-12-25,199.5,,,,,,,,,,
2024-12-26,200.2,,,,,,,,,,
2024-12-27,200.9,,,,,,,,,,
2024-12-28,201.6,,,,,,,,,,
2024-12-29,202.3,,,,,,,,,,
2024-12-30,203.0,,,,,,,,,,
2024-12-31,203.7,,,,,,,,,,
2025-01-01,138.7,,,,,,,,,,
2025-01-02,139.17499999999998,,,,,,,,,,
2025-01-03,139.65,,,,,,,,,,
2025-01-04,140.125,,,,,,,,,,
2025-01-05,140.6,,,,,,,,,,
2025-01-06,141.075,,,,,,,,,,
2025-01-07,141.54999999999998,,,,,,,,,,
2025-01-08,142.025,,,,,,,,,,
2025-01-09,142.5,,,,,,,,,,
2025-01-10,142.975,,,,,,,,,,
2025-01-11,143.45,,,,,,,,,,
2025-01-12,143.92499999999998,,,,,,,,,,
2025-01-13,144.4,,,,,,,,,,
2025-01-14,144.875,,,,,,,,,,
2025-01-15,145.35,,,,,,,,,,
2025-01-16,145.825,,,,,,,,,,
2025-01-17,146.29999999999998,,,,,,,,,,
2025-01-18,146.775,,,,,,,,,,
2025-01-19,147.25,,,,,,,,,,
2025-01-20,147.725,,,,,,,,,,
2025-01-21,148.2,,,,,,,,,,
2025-01-22,148.67499999999998,,,,,,,,,,
2025-01-23,149.15,,,,,,,,,,
2025-01-24,149.625,,,,,,,,,,
2025-01-25,150.1,,,,,,,,,,
2025-01-26,150.575,,,,,,,,,,
2025-01-27,151.04999999999998,,,,,,,,,,
2025-01-28,151.525,,,,,,,,,,
2025-01-29,152.0,,,,,,,,,,
2025-01-30,152.475,,,,,,,,,,
2025-01-31,152.95,,,,,,,,,,
2025-02-01,153.42499999999998,,,,,,,,,,
2025-02-02,153.9,,,,,,,,,,
2025-02-03,154.375,,,,,,,,,,
2025-02-04,154.85,,,,,,,,,,
2025-02-05,155.325,,,,,,,,,,
2025-02-06,155.79999999999998,,,,,,,,,,
2025-02-07,156.275,,,,,,,,,,
2025-02-08,156.75,,,,,,,,,,
2025-02-09,157.225,,,,,,,,,,
2025-02-10,157.7,,,,,,,,,,
2025-02-11,158.17499999999998,,,,,,,,,,
2025-02-12,158.65,,,,,,,,,,
2025-02-13,159.125,,,,,,,,,,
2025-02-14,159.6,,,,,,,,,,
2025-02-15,160.075,,,,,,,,,,
2025-02-16,160.54999999999998,,,,,,,,,,
2025-02-17,161.025,,,,,,,,,,
2025-02-18,161.5,,,,,,,,,,
2025-02-19,161.975,,,,,,,,,,
2025-02-20,162.45,,,,,,,,,,
2025-02-21,162.92499999999998,,,,,,,,,,
2025-02-22,163.4,,,,,,,,,,
2025-02-23,163.875,,,,,,,,,,
2025-02-24,164.35,,,,,,,,,,
2025-02-25,164.825,,,,,,,,,,
2025-02-26,165.29999999999998,,,,,,,,,,
2025-02-27,165.775,,,,,,,,,,
2025-02-28,166.25,,,,,,,,,,
2025-03-01,170.235,,,,,,,,,,
2025-03-02,170.72,,,,,,,,,,
2025-03-03,171.20499999999998,,,,,,,,,,
2025-03-04,171.69,,,,,,,,,,
2025-03-05,172.17499999999998,,,,,,,,,,
2025-03-06,172.66,,,,,,,,,,
2025-03-07,173.14499999999998,,,,,,,,,,
2025-03-08,173.63,,,,,,,,,,
2025-03-09,174.115,,,,,,,,,,
2025-03-10,174.6,,,,,,,,,,
2025-03-11,175.085,,,,,,,,,,
2025-03-12,175.57,,,,,,,,,,
2025-03-13,176.055,,,,,,,,,,
2025-03-14,176.54,,,,,,,,,,
2025-03-15,177.025,,,,,,,,,,
2025-03-16,177.51,,,,,,,,,,
2025-03-17,177.995,,,,,,,,,,
2025-03-18,178.48,,,,,,,,,,
2025-03-19,178.965,,,,,,,,,,
2025-03-20,179.45,,,,,,,,,,
2025-03-21,179.935,,,,,,,,,,
2025-03-22,180.42,,,,,,,,,,
2025-03-23,180.905,,,,,,,,,,
2025-03-24,181.39,,,,,,,,,,
2025-03-25,181.875,,,,,,,,,,
2025-03-26,182.36,,,,,,,,,,
2025-03-27,182.845,,,,,,,,,,
2025-03-28,183.33,,,,,,,,,,
2025-03-29,183.815,,,,,,,,,,
2025-03-30,184.3,,,,,,,,,,
2025-03-31,184.785,,,,,,,,,,
2025-04-01,187.18,,,,,,,,,,
2025-04-02,187.67,,,,,,,,,,
2025-04-03,188.16,,,,,,,,,,
2025-04-04,188.65,,,,,,,,,,
2025-04-05,189.14,,,,,,,,,,
2025-04-06,189.63,,,,,,,,,,
2025-04-07,190.12,,,,,,,,,,
2025-04-08,190.61,,,,,,,,,,
2025-04-09,191.1,,,,,,,,,,
2025-04-10,191.59,,,,,,,,,,
2025-04-11,192.08,,,,,,,,,,
2025-04-12,192.57,,,,,,,,,,
2025-04-13,193.06,,,,,,,,,,
2025-04-14,193.55,,,,,,,,,,
2025-04-15,194.04,,,,,,,,,,
2025-04-16,194.53,,,,,,,,,,
2025-04-17,195.02,,,,,,,,,,
2025-04-18,195.51,,,,,,,,,,
2025-04-19,196.0,,,,,,,,,,
2025-04-20,196.49,,,,,,,,,,
2025-04-21,196.98,,,,,,,,,,
2025-04-22,197.47,,,,,,,,,,
2025-04-23,197.96,,,,,,,,,,
2025-04-24,198.45,,,,,,,,,,
2025-04-25,198.94,,,,,,,,,,
2025-04-26,199.43,,,,,,,,,,
2025-04-27,199.92,,,,,,,,,,
2025-04-28,200.41,,,,,,,,,,
2025-04-29,200.9,,,,,,,,,,
2025-04-30,201.39,,,,,,,,,,
2025-05-01,206.0,,,,,,,,,,
2025-05-02,206.5,,,,,,,,,,
2025-05-03,207.0,,,,,,,,,,
2025-05-04,207.5,,,,,,,,,,
2025-05-05,208.0,,,,,,,,,,
2025-05-06,208.5,,,,,,,,,,
2025-05-07,209.0,,,,,,,,,,
2025-05-08,209.5,,,,,,,,,,
2025-05-09,210.0,,,,,,,,,,
2025-05-10,210.5,,,,,,,,,,
2025-05-11,211.0,,,,,,,,,,
2025-05-12,211.5,,,,,,,,,,
2025-05-13,212.0,,,,,,,,,,
2025-05-14,212.5,,,,,,,,,,
2025-05-15,213.0,,,,,,,,,,
2025-05-16,213.5,,,,,,,,,,
2025-05-17,214.0,,,,,,,,,,
2025-05-18,214.5,,,,,,,,,,
2025-05-19,215.0,,,,,,,,,,
2025-05-20,215.5,,,,,,,,,,
2025-05-21,216.0,,,,,,,,,,
2025-05-22,216.5,,,,,,,,,,
2025-05-23,217.0,,,,,,,,,,
2025-05-24,217.5,,,,,,,,,,
2025-05-25,218.0,,,,,,,,,,
2025-05-26,218.5,,,,,,,,,,
2025-05-27,219.0,,,,,,,,,,
2025-05-28,219.5,,,,,,,,,,
2025-05-29,220.0,,,,,,,,,,
2025-05-30,220.5,,,,,,,,,,
2025-05-31,221.0,,,,,,,,,,
2025-06-01,225.93,,,,,,,,,,
2025-06-02,226.44,,,,,,,,,,
2025-06-03,226.95,,,,,,,,,,
2025-06-04,227.46,,,,,,,,,,
2025-06-05,227.97,,,,,,,,,,
2025-06-06,228.48,,,,,,,,,,
2025-06-07,228.99,,,,,,,,,,
2025-06-08,229.5,,,,,,,,,,
2025-06-09,230.01,,,,,,,,,,
2025-06-10,230.52,,,,,,,,,,
2025-06-11,231.03,,,,,,,,,,
2025-06-12,231.54,,,,,,,,,,
2025-06-13,232.05,,,,,,,,,,
2025-06-14,232.56,,,,,,,,,,
2025-06-15,233.07,,,,,,,,,,
2025-06-16,233.58,,,,,,,,,,
2025-06-17,234.09,,,,,,,,,,
2025-06-18,234.6,,,,,,,,,,
2025-06-19,235.11,,,,,,,,,,
2025-06-20,235.62,,,,,,,,,,
2025-06-21,236.13,,,,,,,,,,
2025-06-22,236.64,,,,,,,,,,
2025-06-23,237.15,,,,,,,,,,
2025-06-24,237.66,,,,,,,,,,
2025-06-25,238.17,,,,,,,,,,
2025-06-26,238.68,,,,,,,,,,
2025-06-27,239.19,,,,,,,,,,
2025-06-28,239.7,,,,,,,,,,
2025-06-29,240.21,,,,,,,,,,
2025-06-30,240.72,,,,,,,,,,
2025-07-01,243.595,,,,,,,,,,
2025-07-02,244.11,,,,,,,,,,
2025-07-03,244.625,,,,,,,,,,
2025-07-04,245.14,,,,,,,,,,
2025-07-05,245.655,,,,,,,,,,
2025-07-06,246.17,,,,,,,,,,
2025-07-07,246.685,,,,,,,,,,
2025-07-08,247.2,,,,,,,,,,
2025-07-09,247.715,,,,,,,,,,
2025-07-10,248.23,,,,,,,,,,
2025-07-11,248.745,,,,,,,,,,
2025-07-12,249.26,,,,,,,,,,
2025-07-13,249.775,,,,,,,,,,
2025-07-14,250.29,,,,,,,,,,
2025-07-15,250.805,,,,,,,,,,
2025-07-16,251.32,,,,,,,,,,
2025-07-17,251.835,,,,,,,,,,
2025-07-18,252.35,,,,,,,,,,
2025-07-19,252.865,,,,,,,,,,
2025-07-20,253.38,,,,,,,,,,
2025-07-21,253.895,,,,,,,,,,
2025-07-22,254.41,,,,,,,,,,
2025-07-23,254.925,,,,,,,,,,
2025-07-24,255.44,,,,,,,,,,
2025-07-25,255.955,,,,,,,,,,
2025-07-26,256.47,,,,,,,,,,
2025-07-27,256.985,,,,,,,,,,
2025-07-28,257.5,,,,,,,,,,
2025-07-29,258.015,,,,,,,,,,
2025-07-30,258.53000000000003,,,,,,,,,,
2025-07-31,259.045,,,,,,,,,,
2025-08-01,264.6,,,,,,,,,,
2025-08-02,265.125,,,,,,,,,,
2025-08-03,265.65000000000003,,,,,,,,,,
2025-08-04,266.175,,,,,,,,,,
2025-08-05,266.7,,,,,,,,,,
2025-08-06,267.225,,,,,,,,,,
2025-08-07,267.75,,,,,,,,,,
2025-08-08,268.27500000000003,,,,,,,,,,
2025-08-09,268.8,,,,,,,,,,
2025-08-10,269.325,,,,,,,,,,
2025-08-11,269.85,,,,,,,,,,
2025-08-12,270.375,,,,,,,,,,
2025-08-13,270.90000000000003,,,,,,,,,,
2025-08-14,271.425,,,,,,,,,,
2025-08-15,271.95,,,,,,,,,,
2025-08-16,272.475,,,,,,,,,,
2025-08-17,273.0,,,,,,,,,,
2025-08-18,273.52500000000003,,,,,,,,,,
2025-08-19,274.05,,,,,,,,,,
2025-08-20,274.575,,,,,,,,,,
2025-08-21,275.1,,,,,,,,,,
2025-08-22,275.625,,,,,,,,,,
2025-08-23,276.15000000000003,,,,,,,,,,
2025-08-24,276.675,,,,,,,,,,
2025-08-25,277.2,,,,,,,,,,
2025-08-26,277.725,,,,,,,,,,
2025-08-27,278.25,,,,,,,,,,
2025-08-28,278.77500000000003,,,,,,,,,,
2025-08-29,279.3,,,,,,,,,,
2025-08-30,279.825,,,,,,,,,,
2025-08-31,280.35,,,,,,,,,,
2025-09-01,286.225,,,,,,,,,,
2025-09-02,286.76,,,,,,,,,,
2025-09-03,287.295,,,,,,,,,,
2025-09-04,287.83000000000004,,,,,,,,,,
2025-09-05,288.365,,,,,,,,,,
2025-09-06,288.90000000000003,,,,,,,,,,
2025-09-07,289.435,,,,,,,,,,
2025-09-08,289.97,,,,,,,,,,
2025-09-09,290.505,,,,,,,,,,
2025-09-10,291.04,,,,,,,,,,
2025-09-11,291.575,,,,,,,,,,
2025-09-12,292.11,,,,,,,,,,
2025-09-13,292.64500000000004,,,,,,,,,,
2025-09-14,293.18,,,,,,,,,,
2025-09-15,293.71500000000003,,,,,,,,,,
2025-09-16,294.25,,,,,,,,,,
2025-09-17,294.785,,,,,,,,,,
2025-09-18,295.32,,,,,,,,,,
2025-09-19,295.855,,,,,,,,,,
2025-09-20,296.39000000000004,,,,,,,,,,
2025-09-21,296.925,,,,,,,,,,
2025-09-22,297.46000000000004,,,,,,,,,,
2025-09-23,297.995,,,,,,,,,,
2025-09-24,298.53000000000003,,,,,,,,,,
2025-09-25,299.065,,,,,,,,,,
2025-09-26,299.6,,,,,,,,,,
2025-09-27,300.135,,,,,,,,,,
2025-09-28,300.67,,,,,,,,,,
2025-09-29,301.20500000000004,,,,,,,,,,
2025-09-30,301.74,,,,,,,,,,
2025-10-01,,300.13500000000005,301.2049999950361,302.1346173242218,302.1919465194695,302.27468547639495,320.0167307433189,303.05423914746405,,,304.4303170294151
2025-10-02,,300.13500000000005,301.2049999950361,302.6848815729373,302.6438883643449,302.8094855064822,320.47450115245164,303.3705126059815,,,304.7604670281762
2025-10-03,,300.13500000000005,301.2049999950361,304.0277172981126,303.0958255346745,304.23275791135455,320.93227156158434,303.62786973734586,,,305.32234886258686
2025-10-04,,300.13500000000005,301.2049999950361,303.70486809185473,303.5477580305066,302.71559001359424,321.3900419707171,303.82998284316864,,,305.2183201349825
2025-10-05,,300.13500000000005,301.2049999950361,304.54670118673783,303.9996858518896,303.3261220779994,321.84781237984987,303.98261788267587,,,305.57756276774126
2025-10-06,,300.13500000000005,301.2049999950361,305.52022652083957,304.45160899887185,303.85794088166205,322.30558278898263,304.0936116256228,,,305.9384244015736
2025-10-07,,300.13500000000005,301.2049999950361,307.1219526932588,304.90352747150166,304.56844440330343,322.76335319811534,304.17278574790055,,,306.4100090727308
2025-10-08,,300.13500000000005,301.2049999950361,306.4981351542554,305.35544126982745,305.1007822614709,323.2211236072481,304.23179792689564,,,306.53532574496194
2025-10-09,,300.13500000000005,301.2049999950361,306.91214957579257,305.8073503938975,306.0552360632892,323.67889401638087,304.2839318803756,,,306.86822313211024
2025-10-10,,300.13500000000005,301.2049999950361,307.25991866413614,306.2592548437602,306.6514443882422,324.13666442551363,304.34383017317776,,,307.14158749855227
2025-10-11,,300.13500000000005,301.2049999950361,307.7986517618126,306.71115461946385,307.3292740161099,324.59443483464634,304.4271754342495,,,307.45724152304547
2025-10-12,,300.13500000000005,301.2049999950361,308.47808370821537,307.16304972105684,308.02717494830017,325.0522052437791,304.55032732692183,,,307.801548706187
2025-10-13,,300.13500000000005,301.2049999950361,308.89092379111844,307.6149401485875,308.5625885231043,325.50997565291186,304.72992414525714,,,308.09262175085934
2025-10-14,,300.13500000000005,301.2049999950361,309.4409032038285,308.06682590210414,309.098037708976,325.9677460620446,304.9824592189709,,,308.4137102987087
2025-10-15,,300.13500000000005,301.2049999950361,310.80111275134,308.51870698165516,310.5205920757746,326.42551647117733,305.3238433561912,,,308.98996737588215
2025-10-16,,300.13500000000005,301.2049999950361,310.458532158344,308.9705833872889,309.0069358032194,326.8832868803101,305.7689652995653,,,308.9183290748234
2025-10-17,,300.13500000000005,301.2049999950361,311.3065586805737,309.42245511905367,309.6178177243205,327.34105728944286,306.3312625887509,,,309.33702162816826
2025-10-18,,300.13500000000005,301.2049999950361,312.2891722764213,309.87432217699785,310.1500514735491,327.7988276985756,307.0223152914321,,,309.78209841600176
2025-10-19,,300.13500000000005,301.2049999950361,313.91384565184035,310.3261845611697,310.8606646859509,328.2565981077083,307.85147477565823,,,310.3641096824805
2025-10-20,,300.13500000000005,301.2049999950361,313.2637643188073,310.7780422716177,311.39333270109324,328.7143685168411,308.8255390488588,,,310.6164352646078
2025-10-21,,300.13500000000005,301.2049999950361,313.674478396026,311.2298953083901,312.3474651538741,329.17213892597385,309.948485194237,,,311.101780424791
2025-10-22,,300.13500000000005,301.2049999950361,314.017502300377,311.68174367153523,312.9438435797917,329.6299093351066,311.22126811399295,,,311.5477524279771
2025-10-23,,300.13500000000005,301.2049999950361,314.5556997740386,312.1335873611015,313.62169607354423,330.0876797442393,312.64169317231847,,,312.05433658861114
2025-10-24,,300.13500000000005,301.2049999950361,315.2376811486937,312.58542637713714,314.31956552499975,330.5454501533721,314.2043684585126,,,312.60464166539305
2025-10-25,,300.13500000000005,301.2049999950361,315.6472302580151,313.0372607196906,314.8551620148658,331.00322056250485,315.900740310557,,,313.1119448372384
2025-10-26,,300.13500000000005,301.2049999950361,316.19692483471965,313.48909038881015,315.39077431329076,331.4609909716376,317.7192135065031,,,313.6567134299997
2025-10-27,,300.13500000000005,301.2049999950361,317.5745082045674,313.94091538454416,316.8134760269848,331.9187613807703,319.64535520541654,,,314.4618594567599
2025-10-28,,300.13500000000005,301.2049999950361,317.21219622483324,314.392735706941,315.2999450885396,332.3765317899031,321.6621793653983,,,314.6119411672359
2025-10-29,,300.13500000000005,301.2049999950361,318.06641617440954,314.8445513560489,315.9109428353072,332.83430219903585,323.75050604939696,,,315.24953122989064
2025-10-30,,300.13500000000005,301.2049999950361,319.05811803200305,315.2963623319163,316.4432797204255,333.2920726081686,325.8893878162214,,,315.902745786253
2025-10-31,,300.13500000000005,301.2049999950361,320.7057386104219,315.74816863459154,317.15398528307844,333.7498430173013,328.0565933486736,,,316.6791898413004
2025-11-01,,300.13500000000005,301.2049999950361,320.0293934833593,316.1999702641229,317.6867353113241,334.2076134264341,330.22913665403144,,,317.09897844775827
2025-11-02,,300.13500000000005,301.2049999950361,320.4368072162595,316.6517672205587,318.64094179719626,334.66538383556684,332.3838386395814,,,317.7312483863142
2025-11-03,,300.13500000000005,301.2049999950361,320.7750859366178,317.10355950394734,319.23738557465356,335.1231542446996,334.49790666569703,,,318.29672741723596
2025-11-04,,300.13500000000005,301.2049999950361,321.3127477862646,317.5553471143371,319.9152965329269,335.5809246538323,336.5495168511767,,,318.8934047047962
2025-11-05,,300.13500000000005,301.2049999950361,321.997278589172,318.00713005177636,320.61321819515854,336.0386950629651,338.51838348054605,,,319.50210076780775
2025-11-06,,300.13500000000005,301.2049999950361,322.40353672491176,318.4589083163134,321.1488609353887,336.49646547209784,340.386299859397,,,320.0334387575921
2025-11-07,,300.13500000000005,301.2049999950361,322.95294646561086,318.9106819079966,321.6845144770383,336.9542358812306,342.13763539047125,,,320.5685734453405
2025-11-08,,300.13500000000005,301.2049999950361,324.3479036577948,319.3624508268743,323.10725296613526,337.4120062903633,343.7597744953299,,,321.33276974736197
2025-11-09,,300.13500000000005,301.2049999950361,323.9658602913225,319.8142150729948,321.59375483057556,337.8697766994961,345.24348426896483,,,321.4038701654843
2025-11-10,,300.13500000000005,301.2049999950361,324.8262736682454,320.2659746464064,322.2047818230081,338.32754710862883,346.5831993994153,,,321.9353966629629
2025-11-11,,300.13500000000005,301.2049999950361,325.8270637875848,320.7177295471575,322.7371447878278,338.7853175177616,347.7772148736631,,,322.45492435843295
2025-11-12,,300.13500000000005,301.2049999950361,327.49763156900354,321.1694797752964,323.44787360619677,339.2430879268943,348.827779275562,,,323.075121735427
2025-11-13,,300.13500000000005,301.2049999950361,326.79502264791125,321.6212253308714,323.98064437295216,339.70085833602707,349.7410840042818,,,323.31126209815426
2025-11-14,,300.13500000000005,301.2049999950361,327.1991360364931,322.0729662139309,324.9348693508373,340.15862874515983,350.5271464375509,,,323.74753525414405
2025-11-15,,300.13500000000005,301.2049999950361,327.5326695728586,322.5247024245232,325.53132961930544,340.6163991542926,351.19958786262345,,,324.1063840898056
2025-11-16,,300.13500000000005,301.2049999950361,328.0697957984906,322.9764339626966,326.20925528297164,341.07416956342536,351.7753098245212,,,324.49213777530593
2025-11-17,,300.13500000000005,301.2049999950361,328.75687602965036,323.4281608284995,326.907190058456,341.53193997255806,352.27407532004906,,,324.8911774577499
2025-11-18,,300.13500000000005,301.2049999950361,329.1598431918085,323.8798830219801,327.4428444927266,341.9897103816908,352.7180039208086,,,325.2186121434358
2025-11-19,,300.13500000000005,301.2049999950361,329.7089680965021,324.3316005431868,327.97850846240084,342.4474807908236,353.13099236580507,,,325.5625071791078
2025-11-20,,300.13500000000005,301.2049999950361,331.1212991110222,324.783313392168,329.4012562505717,342.90525119995635,353.5380743548147,,,326.15559918622415
2025-11-21,,300.13500000000005,301.2049999950361,330.71952435781174,325.2350215689719,327.8877664073403,343.36302160908906,353.9647351345898,,,326.0728670104055
2025-11-22,,300.13500000000005,301.2049999950361,331.5861311620813,325.68672507364687,328.49880079436883,343.8207920182218,354.43619794668166,,,326.48123528429096
2025-11-23,,300.13500000000005,301.2049999950361,332.59600954316653,326.13842390624126,329.0311703532332,344.2785624273546,354.97670045311554,,,326.90869523973527
2025-11-24,,300.13500000000005,301.2049999950361,334.2895245275851,326.59011806680337,329.7419050517658,344.73633283648735,355.60877984033016,,,327.4723800454297
2025-11-25,,300.13500000000005,301.2049999950361,333.56065181246316,327.0418075553815,330.27468106208806,345.19410324562006,356.3525854011774,,,327.6805470102523
2025-11-26,,300.13500000000005,301.2049999950361,333.96146485672654,327.4934923720241,331.22891071586497,345.6518736547528,357.2252370002277,,,328.12871122780456
2025-11-27,,300.13500000000005,301.2049999950361,334.29025320909943,327.94517251677934,331.8253751540039,346.1096440638856,358.2402469433721,,,328.5358131260252
2025-11-28,,300.13500000000005,301.2049999950361,334.8268438107166,328.3968479896956,332.50330453592596,346.56741447301835,359.40702141625843,,,329.0059188886644
2025-11-29,,300.13500000000005,301.2049999950361,335.5164734701287,328.8485187908212,333.201242627122,347.02518488215105,360.7304558577743,,,329.52312508900474
2025-11-30,,300.13500000000005,301.2049999950361,335.91614965870514,329.30018492020446,333.73690001813924,347.4829552912838,362.2106364370318,,,329.99811804577155
2025-12-01,,300.13500000000005,301.2049999950361,336.4649897273933,329.7518463778937,334.272566624458,347.9407257004166,363.8426572584648,,,330.5161122405232
2025-12-02,,300.13500000000005,301.2049999950361,337.8946945642496,330.2035031639372,335.695316763826,348.39849610954934,365.6165600935552,,,331.3069386700219
2025-12-03,,300.13500000000005,301.2049999950361,337.473188424301,330.6551552783834,334.18182901724725,348.85626651868205,367.51740040014175,,,331.4319770905417
2025-12-04,,300.13500000000005,301.2049999950361,338.34598865591715,331.10680272128053,334.7928652739415,349.3140369278148,369.5254402195758,,,332.0607333990808
2025-12-05,,300.13500000000005,301.2049999950361,339.36495529874827,331.5584454926769,335.3252365000586,349.7718073369476,371.6164653194834,,,332.7109871347073
2025-12-06,,300.13500000000005,301.2049999950361,341.08141748616674,332.0100835926209,336.0359726853444,350.22957774608034,373.7622207601936,,,333.494181752206
2025-12-07,,300.13500000000005,301.2049999950361,340.32628097701513,332.4617170211608,336.56875002146154,350.68734815521304,375.930955989057,,,333.9021503084205
2025-12-08,,300.13500000000005,301.2049999950361,340.72379367696004,332.9133457783449,337.5229808575006,351.1451185643458,378.0880676907641,,,334.53332950899306
2025-12-09,,300.13500000000005,301.2049999950361,341.04783684534027,333.3649698642215,338.1194463499081,351.60288897347857,380.1968260197723,,,335.09599543539383
2025-12-10,,300.13500000000005,301.2049999950361,341.5838918229426,333.816589278839,338.79737667196196,352.06065938261133,382.2191675829909,,,335.6882406763403
2025-12-11,,300.13500000000005,301.2049999950361,342.276070910607,334.26820402224564,339.49531560150956,352.51842979174404,384.116536688254,,,336.2877938584852
2025-12-12,,300.13500000000005,301.2049999950361,342.6724561256018,334.7198140944898,340.0309737401171,352.9762002008768,385.850754977883,,,336.7985998762864
2025-12-13,,300.13500000000005,301.2049999950361,343.2210113582845,335.1714194956197,340.5666410130908,353.43397061000957,387.38489866574804,,,337.3025630196841
2025-12-14,,300.13500000000005,301.2049999950361,344.668090017477,335.6230202256838,341.98939174694056,353.89174101914233,388.68416221741103,,,338.02805788881295
2025-12-15,,300.13500000000005,301.2049999950361,344.2268524907903,336.07461628473027,340.47590453048406,354.34951142827504,389.71668746844887,,,338.02622459968063
2025-12-16,,300.13500000000005,301.2049999950361,345.105846149753,336.52620767280746,341.08694125990866,354.8072818374078,390.45433786520806,,,338.4743735400173
2025-12-17,,300.13500000000005,301.2049999950361,346.13390105433,336.9777943899637,341.6193129075776,355.26505224654056,390.87339871934137,,,338.8870656161128
2025-12-18,,300.13500000000005,301.2049999950361,347.8733104447483,337.42937643624737,342.3300494687773,355.7228226556733,390.9551860637583,,,339.3786778663201
2025-12-19,,300.13500000000005,301.2049999950361,347.09191014156704,337.88095381170666,342.86282714011134,356.18059306480603,390.68654884139175,,,339.4346904278027
2025-12-20,,300.13500000000005,301.2049999950361,347.4861224971935,338.33252651639,343.8170582750762,356.6383634739388,390.0602516954612,,,339.6677603504423
2025-12-21,,300.13500000000005,301.2049999950361,347.8054204815811,338.78409455034557,344.41352403404727,357.09613388307156,389.075228496887,,,339.7877716344241
