PeriodStart,Cost,sma,es,hw,arima,sarima,theta,prophet,neural_prophet,darts,ensemble
2024-12-14,52.5,,,,,,,,,,
2024-12-15,53.0,,,,,,,,,,
2024-12-16,53.5,,,,,,,,,,
2024-12-17,54.0,,,,,,,,,,
2024-12-18,54.5,,,,,,,,,,
2024-12-19,55.0,,,,,,,,,,
2024-12-20,55.5,,,,,,,,,,
2024-12-21,56.0,,,,,,,,,,
2024-12-22,56.5,,,,,,,,,,
2024-12-23,57.0,,,,,,,,,,
2024-12-24,57.5,,,,,,,,,,
2024-12-25,58.0,,,,,,,,,,
2024-12-26,58.5,,,,,,,,,,
2024-12-27,59.0,,,,,,,,,,
2024-12-28,59.5,,,,,,,,,,
2024-12-29,60.0,,,,,,,,,,
2024-12-30,60.5,,,,,,,,,,
2024-12-31,61.0,,,,,,,,,,
2025-01-01,61.5,,,,,,,,,,
2025-01-02,62.0,,,,,,,,,,
2025-01-03,62.5,,,,,,,,,,
2025-01-04,63.0,,,,,,,,,,
2025-01-05,63.5,,,,,,,,,,
2025-01-06,64.0,,,,,,,,,,
2025-01-07,64.5,,,,,,,,,,
2025-01-08,65.0,,,,,,,,,,
2025-01-09,65.5,,,,,,,,,,
2025-01-10,66.0,,,,,,,,,,
2025-01-11,66.5,,,,,,,,,,
2025-01-12,67.0,,,,,,,,,,
2025-01-13,67.5,,,,,,,,,,
2025-01-14,68.0,,,,,,,,,,
2025-01-15,68.5,,,,,,,,,,
2025-01-16,69.0,,,,,,,,,,
2025-01-17,69.5,,,,,,,,,,
2025-01-18,70.0,,,,,,,,,,
2025-01-19,70.5,,,,,,,,,,
2025-01-20,71.0,,,,,,,,,,
2025-01-21,71.5,,,,,,,,,,
2025-01-22,72.0,,,,,,,,,,
2025-01-23,72.5,,,,,,,,,,
2025-01-24,73.0,,,,,,,,,,
2025-01-25,73.5,,,,,,,,,,
2025-01-26,74.0,,,,,,,,,,
2025-01-27,74.5,,,,,,,,,,
2025-01-28,75.0,,,,,,,,,,
2025-01-29,75.5,,,,,,,,,,
2025-01-30,76.0,,,,,,,,,,
2025-01-31,76.5,,,,,,,,,,
2025-02-01,77.0,,,,,,,,,,
2025-02-02,77.5,,,,,,,,,,
2025-02-03,78.0,,,,,,,,,,
2025-02-04,78.5,,,,,,,,,,
2025-02-05,79.0,,,,,,,,,,
2025-02-06,79.5,,,,,,,,,,
2025-02-07,80.0,,,,,,,,,,
2025-02-08,80.5,,,,,,,,,,
2025-02-09,81.0,,,,,,,,,,
2025-02-10,81.5,,,,,,,,,,
2025-02-11,82.0,,,,,,,,,,
2025-02-12,82.5,,,,,,,,,,
2025-02-13,83.0,,,,,,,,,,
2025-02-14,83.5,,,,,,,,,,
2025-02-15,84.0,,,,,,,,,,
2025-02-16,84.5,,,,,,,,,,
2025-02-17,85.0,,,,,,,,,,
2025-02-18,85.5,,,,,,,,,,
2025-02-19,86.0,,,,,,,,,,
2025-02-20,86.5,,,,,,,,,,
2025-02-21,87.0,,,,,,,,,,
2025-02-22,87.5,,,,,,,,,,
2025-02-23,88.0,,,,,,,,,,
2025-02-24,88.5,,,,,,,,,,
2025-02-25,89.0,,,,,,,,,,
2025-02-26,89.5,,,,,,,,,,
2025-02-27,90.0,,,,,,,,,,
2025-02-28,90.5,,,,,,,,,,
2025-03-01,91.0,,,,,,,,,,
2025-03-02,91.5,,,,,,,,,,
2025-03-03,92.0,,,,,,,,,,
2025-03-04,92.5,,,,,,,,,,
2025-03-05,93.0,,,,,,,,,,
2025-03-06,93.5,,,,,,,,,,
2025-03-07,94.0,,,,,,,,,,
2025-03-08,94.5,,,,,,,,,,
2025-03-09,95.0,,,,,,,,,,
2025-03-10,95.5,,,,,,,,,,
2025-03-11,96.0,,,,,,,,,,
2025-03-12,96.5,,,,,,,,,,
2025-03-13,97.0,,,,,,,,,,
2025-03-14,97.5,,,,,,,,,,
2025-03-15,98.0,,,,,,,,,,
2025-03-16,98.5,,,,,,,,,,
2025-03-17,99.0,,,,,,,,,,
2025-03-18,99.5,,,,,,,,,,
2025-03-19,100.0,,,,,,,,,,
2025-03-20,100.5,,,,,,,,,,
2025-03-21,101.0,,,,,,,,,,
2025-03-22,101.5,,,,,,,,,,
2025-03-23,102.0,,,,,,,,,,
2025-03-24,102.5,,,,,,,,,,
2025-03-25,103.0,,,,,,,,,,
2025-03-26,103.5,,,,,,,,,,
2025-03-27,104.0,,,,,,,,,,
2025-03-28,104.5,,,,,,,,,,
2025-03-29,105.0,,,,,,,,,,
2025-03-30,105.5,,,,,,,,,,
2025-03-31,106.0,,,,,,,,,,
2025-04-01,106.5,,,,,,,,,,
2025-04-02,107.0,,,,,,,,,,
2025-04-03,107.5,,,,,,,,,,
2025-04-04,108.0,,,,,,,,,,
2025-04-05,108.5,,,,,,,,,,
2025-04-06,109.0,,,,,,,,,,
2025-04-07,109.5,,,,,,,,,,
2025-04-08,110.0,,,,,,,,,,
2025-04-09,110.5,,,,,,,,,,
2025-04-10,111.0,,,,,,,,,,
2025-04-11,111.5,,,,,,,,,,
2025-04-12,112.0,,,,,,,,,,
2025-04-13,112.5,,,,,,,,,,
2025-04-14,113.0,,,,,,,,,,
2025-04-15,113.5,,,,,,,,,,
2025-04-16,114.0,,,,,,,,,,
2025-04-17,114.5,,,,,,,,,,
2025-04-18,115.0,,,,,,,,,,
2025-04-19,115.5,,,,,,,,,,
2025-04-20,116.0,,,,,,,,,,
2025-04-21,116.5,,,,,,,,,,
2025-04-22,117.0,,,,,,,,,,
2025-04-23,117.5,,,,,,,,,,
2025-04-24,118.0,,,,,,,,,,
2025-04-25,118.5,,,,,,,,,,
2025-04-26,119.0,,,,,,,,,,
2025-04-27,119.5,,,,,,,,,,
2025-04-28,120.0,,,,,,,,,,
2025-04-29,120.5,,,,,,,,,,
2025-04-30,121.0,,,,,,,,,,
2025-05-01,121.5,,,,,,,,,,
2025-05-02,122.0,,,,,,,,,,
2025-05-03,122.5,,,,,,,,,,
2025-05-04,123.0,,,,,,,,,,
2025-05-05,123.5,,,,,,,,,,
2025-05-06,124.0,,,,,,,,,,
2025-05-07,124.5,,,,,,,,,,
2025-05-08,125.0,,,,,,,,,,
2025-05-09,125.5,,,,,,,,,,
2025-05-10,126.0,,,,,,,,,,
2025-05-11,126.5,,,,,,,,,,
2025-05-12,127.0,,,,,,,,,,
2025-05-13,127.5,,,,,,,,,,
2025-05-14,128.0,,,,,,,,,,
2025-05-15,128.5,,,,,,,,,,
2025-05-16,129.0,,,,,,,,,,
2025-05-17,129.5,,,,,,,,,,
2025-05-18,130.0,,,,,,,,,,
2025-05-19,130.5,,,,,,,,,,
2025-05-20,131.0,,,,,,,,,,
2025-05-21,131.5,,,,,,,,,,
2025-05-22,132.0,,,,,,,,,,
2025-05-23,132.5,,,,,,,,,,
2025-05-24,133.0,,,,,,,,,,
2025-05-25,133.5,,,,,,,,,,
2025-05-26,134.0,,,,,,,,,,
2025-05-27,134.5,,,,,,,,,,
2025-05-28,135.0,,,,,,,,,,
2025-05-29,135.5,,,,,,,,,,
2025-05-30,136.0,,,,,,,,,,
2025-05-31,136.5,,,,,,,,,,
2025-06-01,137.0,,,,,,,,,,
2025-06-02,137.5,,,,,,,,,,
2025-06-03,138.0,,,,,,,,,,
2025-06-04,138.5,,,,,,,,,,
2025-06-05,139.0,,,,,,,,,,
2025-06-06,139.5,,,,,,,,,,
2025-06-07,140.0,,,,,,,,,,
2025-06-08,140.5,,,,,,,,,,
2025-06-09,141.0,,,,,,,,,,
2025-06-10,141.5,,,,,,,,,,
2025-06-11,142.0,,,,,,,,,,
2025-06-12,142.5,,,,,,,,,,
2025-06-13,143.0,,,,,,,,,,
2025-06-14,143.5,,,,,,,,,,
2025-06-15,144.0,,,,,,,,,,
2025-06-16,144.5,,,,,,,,,,
2025-06-17,145.0,,,,,,,,,,
2025-06-18,145.5,,,,,,,,,,
2025-06-19,146.0,,,,,,,,,,
2025-06-20,146.5,,,,,,,,,,
2025-06-21,147.0,,,,,,,,,,
2025-06-22,147.5,,,,,,,,,,
2025-06-23,148.0,,,,,,,,,,
2025-06-24,148.5,,,,,,,,,,
2025-06-25,149.0,,,,,,,,,,
2025-06-26,149.5,,,,,,,,,,
2025-06-27,150.0,,,,,,,,,,
2025-06-28,150.5,,,,,,,,,,
2025-06-29,151.0,,,,,,,,,,
2025-06-30,151.5,,,,,,,,,,
2025-07-01,152.0,,,,,,,,,,
2025-07-02,152.5,,,,,,,,,,
2025-07-03,153.0,,,,,,,,,,
2025-07-04,153.5,,,,,,,,,,
2025-07-05,154.0,,,,,,,,,,
2025-07-06,154.5,,,,,,,,,,
2025-07-07,155.0,,,,,,,,,,
2025-07-08,155.5,,,,,,,,,,
2025-07-09,156.0,,,,,,,,,,
2025-07-10,156.5,,,,,,,,,,
2025-07-11,157.0,,,,,,,,,,
2025-07-12,157.5,,,,,,,,,,
2025-07-13,158.0,,,,,,,,,,
2025-07-14,158.5,,,,,,,,,,
2025-07-15,159.0,,,,,,,,,,
2025-07-16,159.5,,,,,,,,,,
2025-07-17,160.0,,,,,,,,,,
2025-07-18,160.5,,,,,,,,,,
2025-07-19,161.0,,,,,,,,,,
2025-07-20,161.5,,,,,,,,,,
2025-07-21,162.0,,,,,,,,,,
2025-07-22,162.5,,,,,,,,,,
2025-07-23,163.0,,,,,,,,,,
2025-07-24,163.5,,,,,,,,,,
2025-07-25,164.0,,,,,,,,,,
2025-07-26,164.5,,,,,,,,,,
2025-07-27,165.0,,,,,,,,,,
2025-07-28,165.5,,,,,,,,,,
2025-07-29,166.0,,,,,,,,,,
2025-07-30,166.5,,,,,,,,,,
2025-07-31,167.0,,,,,,,,,,
2025-08-01,167.5,,,,,,,,,,
2025-08-02,168.0,,,,,,,,,,
2025-08-03,168.5,,,,,,,,,,
2025-08-04,169.0,,,,,,,,,,
2025-08-05,169.5,,,,,,,,,,
2025-08-06,170.0,,,,,,,,,,
2025-08-07,170.5,,,,,,,,,,
2025-08-08,171.0,,,,,,,,,,
2025-08-09,171.5,,,,,,,,,,
2025-08-10,172.0,,,,,,,,,,
2025-08-11,172.5,,,,,,,,,,
2025-08-12,173.0,,,,,,,,,,
2025-08-13,173.5,,,,,,,,,,
2025-08-14,174.0,,,,,,,,,,
2025-08-15,174.5,,,,,,,,,,
2025-08-16,175.0,,,,,,,,,,
2025-08-17,175.5,,,,,,,,,,
2025-08-18,176.0,,,,,,,,,,
2025-08-19,176.5,,,,,,,,,,
2025-08-20,177.0,,,,,,,,,,
2025-08-21,177.5,,,,,,,,,,
2025-08-22,178.0,,,,,,,,,,
2025-08-23,178.5,,,,,,,,,,
2025-08-24,179.0,,,,,,,,,,
2025-08-25,179.5,,,,,,,,,,
2025-08-26,180.0,,,,,,,,,,
2025-08-27,180.5,,,,,,,,,,
2025-08-28,181.0,,,,,,,,,,
2025-08-29,181.5,,,,,,,,,,
2025-08-30,182.0,,,,,,,,,,
2025-08-31,182.5,,,,,,,,,,
2025-09-01,183.0,,,,,,,,,,
2025-09-02,183.5,,,,,,,,,,
2025-09-03,184.0,,,,,,,,,,
2025-09-04,184.5,,,,,,,,,,
2025-09-05,185.0,,,,,,,,,,
2025-09-06,185.5,,,,,,,,,,
2025-09-07,186.0,,,,,,,,,,
2025-09-08,186.5,,,,,,,,,,
2025-09-09,187.0,,,,,,,,,,
2025-09-10,187.5,,,,,,,,,,
2025-09-11,188.0,,,,,,,,,,
2025-09-12,188.5,,,,,,,,,,
2025-09-13,189.0,,,,,,,,,,
2025-09-14,189.5,,,,,,,,,,
2025-09-15,190.0,,,,,,,,,,
2025-09-16,190.5,,,,,,,,,,
2025-09-17,191.0,,,,,,,,,,
2025-09-18,191.5,,,,,,,,,,
2025-09-19,192.0,,,,,,,,,,
2025-09-20,,190.5,191.5,188.76724407827663,192.49989939756983,192.5,192.9999999999999,192.49998806137145,,,191.60959021960252
2025-09-21,,190.5,191.5,189.44359686376592,192.99960200985677,193.0,193.4999999999999,192.99999758462235,,,191.99188520832072
2025-09-22,,190.5,191.5,190.93787609103563,193.4991079143253,193.5,193.9999999999999,193.50000728309627,,,192.49099875549388
2025-09-23,,190.5,191.5,193.29924718546266,193.99841718840938,194.0,194.4999999999999,194.00001682185191,,,193.11395445653199
2025-09-24,,190.5,191.5,196.55620080037065,194.49752990951254,194.5,194.9999999999999,194.50002581823583,,,193.86482236115984
2025-09-25,,190.5,191.5,200.72299651306116,194.99644615500782,195.0,195.4999999999999,195.0000338445766,,,194.7456395018065
2025-09-26,,190.5,191.5,205.804368078702,195.49516600223777,195.5,195.9999999999999,195.50004043173587,,,195.7570820732394
2025-09-27,,190.5,191.5,200.84633520083872,195.99368952851455,196.0,196.4999999999999,196.00004507345167,,,195.33429568611496
2025-09-28,,190.5,191.5,199.5286192567924,196.49201681111984,196.5,196.9999999999999,196.50004723139583,,,195.43152618561544
2025-09-29,,190.5,191.5,198.1583463838751,196.99014792730492,197.0,197.4999999999999,197.00004634084948,,,195.52122009314706
2025-09-30,,190.5,191.5,196.99200375820553,197.48808295429066,197.5,197.9999999999999,197.50004181688934,,,195.64001836134076
2025-10-01,,190.5,191.5,196.24843864904955,197.98582196926753,198.0,198.4999999999999,198.00003306096477,,,195.81918481132598
2025-10-02,,190.5,191.5,195.83137845745796,198.48336504939562,198.5,198.9999999999999,198.50001946773958,,,196.0449661392276
2025-10-03,,190.5,191.5,196.51100205388443,198.9807122718046,199.0,199.4999999999999,199.0000004320663,,,196.42738782253647
2025-10-04,,190.5,191.5,198.0389509104565,199.47786371359385,199.5,199.9999999999999,199.49997535595855,,,196.93096999714413
2025-10-05,,190.5,191.5,200.4659315263246,199.97481945183236,200.0,200.4999999999999,199.99994365542872,,,197.5629563762265
2025-10-06,,190.5,191.5,203.82119247339207,200.47157956355878,200.5,200.9999999999999,200.49990476706128,,,198.327525257716
2025-10-07,,190.5,191.5,208.1192175530283,200.96814412578144,201.0,201.4999999999999,200.9998581542,,,199.22674569042994
2025-10-08,,190.5,191.5,213.3646120668113,201.46451321547838,201.5,201.9999999999999,201.49980331263458,,,200.2612755135606
2025-10-09,,190.5,191.5,208.20192798711642,201.96068690959729,202.0,202.4999999999999,201.9997397756869,,,199.8089078103429
2025-10-10,,190.5,191.5,206.8137198365901,202.4566652850556,202.5,202.9999999999999,202.49966711860776,,,199.89572174860763
2025-10-11,,190.5,191.5,205.37146930493398,202.95244841874046,203.0,203.4999999999999,202.99958496221404,,,199.97478609798404
2025-10-12,,190.5,191.5,204.14098514925328,203.44803638750875,203.5,203.9999999999999,203.49949297570987,,,200.0840735017817
2025-10-13,,190.5,191.5,203.34896193680456,203.9434292681871,204.0,204.4999999999999,203.99939087865616,,,200.25596886909253
2025-10-14,,190.5,191.5,202.89551283663934,204.43862713757187,204.5,204.9999999999999,204.49927844206934,,,200.4762026308972
2025-10-15,,190.5,191.5,203.57840724400288,204.93363007242925,205.0,205.4999999999999,204.99915548865073,,,200.85874182929751
2025-10-16,,190.5,191.5,205.14002572987732,205.42843814949515,205.5,205.9999999999999,205.49902189216328,,,201.36678368164795
2025-10-17,,190.5,191.5,207.63261586718653,205.92305144547527,206.0,206.4999999999999,205.9988775759939,,,202.0077921269508
2025-10-18,,190.5,191.5,211.08618414641353,206.41747003704518,206.5,206.9999999999999,206.49872251095138,,,202.78605381348714
2025-10-19,,190.5,191.5,215.51543859299542,206.9116940008502,207.0,207.4999999999999,206.99855671236907,,,203.70366990088777
2025-10-20,,190.5,191.5,220.9248560549206,207.4057234135055,207.5,207.9999999999999,207.49838023659137,,,204.76127995785964
2025-10-21,,190.5,191.5,215.55752077339412,207.89955835159614,208.0,208.4999999999999,207.9981931769348,,,204.27932461456072
2025-10-22,,190.5,191.5,214.0988204163878,208.39319889167695,208.5,208.9999999999999,208.49799565922467,,,204.35571642389849
2025-10-23,,190.5,191.5,212.5845922259928,208.88664511027267,209.0,209.4999999999999,208.99778783701106,,,204.4241464533252
2025-10-24,,190.5,191.5,211.28996654030107,209.3798970838779,209.5,209.9999999999999,209.49756988657577,,,204.52391907296496
2025-10-25,,190.5,191.5,210.4494852245596,209.87295488895714,210.0,210.4999999999999,209.99734200183838,,,204.6885403021936
2025-10-26,,190.5,191.5,209.9596472158207,210.3658186019448,210.5,210.9999999999999,210.4971043892723,,,204.90322431529108
2025-10-27,,190.5,191.5,210.64581243412138,210.85848829924515,211.0,211.4999999999999,210.99685726293401,,,205.28587971375723
2025-10-28,,190.5,191.5,212.24110054929818,211.35096405723246,211.5,211.9999999999999,211.49660083970605,,,205.7983807780338
2025-10-29,,190.5,191.5,214.79930020804844,211.84324595225087,212.0,212.4999999999999,211.99633533484212,,,206.44841164216305
2025-10-30,,190.5,191.5,218.35117581943499,212.3353340606145,212.5,212.9999999999999,212.49606095789696,,,207.24036726256378
2025-10-31,,190.5,191.5,222.91165963296254,212.82722845860746,213.0,213.4999999999999,212.99577790910772,,,208.1763808572397
2025-11-01,,190.5,191.5,228.48510004302992,213.31892922248375,213.5,213.9999999999999,213.49548637628394,,,209.25707366311394
2025-11-02,,190.5,191.5,222.9131135596718,213.8104364284674,214.0,214.4999999999999,213.9951865322477,,,208.7455337886267
2025-11-03,,190.5,191.5,221.3839209961855,214.30175015275242,214.5,214.9999999999999,214.49487853285223,,,208.81150709739856
2025-11-04,,190.5,191.5,219.79771514705166,214.79287047150285,215.0,215.4999999999999,214.99456251559195,,,208.86930687630664
2025-11-05,,190.5,191.5,218.43894793134885,215.28379746085275,215.5,215.9999999999999,215.49423859880392,,,208.9595691415722
2025-11-06,,190.5,191.5,217.55000851231463,215.77453119690617,216.0,216.4999999999999,215.9939068814453,,,209.11692094152377
2025-11-07,,190.5,191.5,217.02378159500205,216.26507175573724,216.5,216.9999999999999,216.49356744342077,,,209.32606011345143
2025-11-08,,190.5,191.5,217.7132176242399,216.75541921339013,217.0,217.4999999999999,216.99322034641966,,,209.70883674057853
2025-11-09,,190.5,191.5,219.34217536871904,217.24557364587906,217.5,217.9999999999999,217.49286563521437,,,210.22580209283038
2025-11-10,,190.5,191.5,221.96598454891037,217.73553512918835,218.0,218.4999999999999,217.9925033393611,,,210.88486043106565
2025-11-11,,190.5,191.5,225.61616749245644,218.2253037392724,218.5,218.9999999999999,218.49213347523875,,,211.69051495813824
2025-11-12,,190.5,191.5,230.30788067292966,218.71487955205572,219.0,219.4999999999999,218.99175604835418,,,212.6449308961913
2025-11-13,,190.5,191.5,236.0453440311392,219.2042626434329,219.5,219.9999999999999,219.4913710558419,,,213.74871110434486
2025-11-14,,190.5,191.5,230.2687063459495,219.69345308926873,220.0,220.4999999999999,219.99097848908144,,,213.20759113204284
2025-11-15,,190.5,191.5,228.66902157598318,220.182450965398,220.5,220.9999999999999,220.49057833635942,,,213.26315012539152
2025-11-16,,190.5,191.5,227.01083806811047,220.67125634762579,221.0,221.4999999999999,220.99017058550348,,,213.31032357160566
2025-11-17,,190.5,191.5,225.58792932239663,221.15986931172728,221.5,221.9999999999999,221.48975522642021,,,213.39107912293483
2025-11-18,,190.5,191.5,224.65053180006967,221.64828993344778,222.0,222.4999999999999,221.9893322534752,,,213.54116485528465
2025-11-19,,190.5,191.5,224.0879159741834,222.13651828850288,222.5,222.9999999999999,222.48890166765864,,,213.74476227576358
2025-11-20,,190.5,191.5,224.78062281435837,222.62455445257828,223.0,223.4999999999999,222.9884634784903,,,214.12766296363245
2025-11-21,,190.5,191.5,226.4432501881399,223.1123985013299,223.5,223.9999999999999,223.4880177056243,,,214.64909519929915
2025-11-22,,190.5,191.5,229.1326688897723,223.6000505103839,224.0,224.4999999999999,223.98756438012515,,,215.31718339718302
2025-11-23,,190.5,191.5,232.88115916547787,224.08751055533668,224.5,224.9999999999999,224.48710354539526,,,216.13653903802995
2025-11-24,,190.5,191.5,237.7041017128968,224.57477871175485,225.0,225.4999999999999,224.98663525774512,,,217.10935938319952
2025-11-25,,190.5,191.5,243.60558801924853,225.0618550551753,225.5,225.9999999999999,225.48615958660557,,,218.2362289515756
2025-11-26,,190.5,191.5,237.6242991322272,225.54873966110515,226.0,226.4999999999999,225.98567661439284,,,217.66553077253212
2025-11-27,,190.5,191.5,235.9541221557809,226.03543260502184,226.5,226.9999999999999,226.4851864360431,,,217.71067731383508
2025-11-28,,190.5,191.5,234.22396098916934,226.52193396237308,227.0,227.4999999999999,226.98468915824392,,,217.74722630139803
2025-11-29,,190.5,191.5,232.7369107134444,227.00824380857685,227.5,227.9999999999999,227.48418489839412,,,217.81847706005934
2025-11-30,,190.5,191.5,231.75105508782468,227.4943622190215,228.0,228.4999999999999,227.98367378333134,,,217.96129872716818
2025-12-01,,190.5,191.5,231.15205035336479,227.98028926906565,228.5,228.9999999999999,228.48315594786894,,,218.15935651004273
2025-12-02,,190.5,191.5,231.84802800447684,228.4660250340383,229.0,229.4999999999999,228.9826315331894,,,218.54238351024347
2025-12-03,,190.5,191.5,233.54432500756073,228.95156958923874,229.5,229.9999999999999,229.48210068514018,,,219.06828504027706
2025-12-04,,190.5,191.5,236.29935323063424,229.4369230099367,230.0,230.4999999999999,229.9815635524814,,,219.7454056847218
2025-12-05,,190.5,191.5,240.14615083849932,229.9220853713722,230.5,230.9999999999999,230.48102028513108,,,220.57846521357177
2025-12-06,,190.5,191.5,245.10032275286392,230.40705674875568,231.0,231.4999999999999,230.98047103245426,,,221.56969293343914
2025-12-07,,190.5,191.5,251.1658320073578,230.89183721726798,231.5,231.9999999999999,231.4799159416365,,,222.71965502375178
2025-12-08,,190.5,191.5,244.9798919185049,231.37642685206032,232.0,232.4999999999999,231.97935515618084,,,222.11938198953513
2025-12-09,,190.5,191.5,243.2392227355786,231.86082572825435,232.5,232.9999999999999,232.47878881455938,,,222.1541196111989
2025-12-10,,190.5,191.5,241.43708391022815,232.34503392094217,233.0,233.4999999999999,232.97821704904888,,,222.18004784003128
2025-12-11,,190.5,191.5,239.88589210449217,232.82905150518627,233.5,233.9999999999999,233.4776399847692,,,222.24179765634966
2025-12-12,,190.5,191.5,238.85157837557972,233.31287855601963,234.0,234.49999999999994,233.97705773894157,,,222.37735923864872
2025-12-13,,190.5,191.5,238.2161847325461,233.79651514844568,234.5,234.99999999999994,234.47647042037337,,,222.5698814716236
2025-12-14,,190.5,191.5,238.91543319459535,234.27996135743834,235.0,235.49999999999994,234.9758781291733,,,222.95303895445812
2025-12-15,,190.5,191.5,240.6453998269816,234.763217257942,235.5,235.99999999999994,235.4752809566914,,,223.483414005945
2025-12-16,,190.5,191.5,243.46603757149614,235.24628292487154,236.0,236.49999999999994,235.97467898567524,,,224.16957135457756
2025-12-17,,190.5,191.5,247.41114251152075,235.72915843311236,236.5,236.99999999999994,236.4740722906276,,,225.01633903360866
2025-12-18,,190.5,191.5,252.49654379283103,236.21184385752042,237.0,237.49999999999994,236.9734609383451,,,226.02597836981383
2025-12-19,,190.5,191.5,258.7260759954671,236.69433927292215,237.5,237.99999999999994,237.4728449886167,,,227.1990371795723
2025-12-20,,190.5,191.5,252.33548470478263,237.17664475411453,238.0,238.49999999999994,237.97222449505384,,,226.569193421993
2025-12-21,,190.5,191.5,250.52432331537628,237.65876037586517,238.5,238.99999999999994,238.47159950602583,,,226.59352617103815
2025-12-22,,190.5,191.5,248.65020683128702,238.14068621291216,239.0,239.49999999999994,238.97097006567017,,,226.6088375871242
2025-12-23,,190.5,191.5,247.03487349553996,238.6224223399642,239.5,239.99999999999994,239.47033621494822,,,226.66109029292176
2025-12-24,,190.5,191.5,245.95210166333473,239.10396883170063,240.0,240.49999999999994,239.96969799271682,,,226.78939549825031
2025-12-25,,190.5,191.5,245.2803191117275,239.5853257627713,240.5,240.99999999999994,240.4690554367881,,,226.97638575875524
2025-12-26,,190.5,191.5,245.98283838471386,240.06649320779675,241.0,241.49999999999994,240.96840858495025,,,227.3596771682087
2025-12-27,,190.5,191.5,247.74647464640245,240.5474712413681,241.5,241.99999999999994,241.46775747592704,,,227.89452905195682
2025-12-28,,190.5,191.5,250.63272191235808,241.02825993804714,242.0,242.49999999999994,241.96710215025337,,,228.58972628580838
