PeriodStart,Cost,sma,es,hw,arima,sarima,theta,prophet,neural_prophet,darts,ensemble
2025-02-05,95.0,,,,,,,,,,
2025-02-06,95.0,,,,,,,,,,
2025-02-07,95.0,,,,,,,,,,
2025-02-08,95.0,,,,,,,,,,
2025-02-09,95.0,,,,,,,,,,
2025-02-10,95.0,,,,,,,,,,
2025-02-11,95.0,,,,,,,,,,
2025-02-12,95.0,,,,,,,,,,
2025-02-13,95.0,,,,,,,,,,
2025-02-14,95.0,,,,,,,,,,
2025-02-15,95.0,,,,,,,,,,
2025-02-16,95.0,,,,,,,,,,
2025-02-17,95.0,,,,,,,,,,
2025-02-18,95.0,,,,,,,,,,
2025-02-19,95.0,,,,,,,,,,
2025-02-20,95.0,,,,,,,,,,
2025-02-21,95.0,,,,,,,,,,
2025-02-22,95.0,,,,,,,,,,
2025-02-23,95.0,,,,,,,,,,
2025-02-24,95.0,,,,,,,,,,
2025-02-25,95.0,,,,,,,,,,
2025-02-26,95.0,,,,,,,,,,
2025-02-27,95.0,,,,,,,,,,
2025-02-28,95.0,,,,,,,,,,
2025-03-01,97.0,,,,,,,,,,
2025-03-02,97.0,,,,,,,,,,
2025-03-03,97.0,,,,,,,,,,
2025-03-04,97.0,,,,,,,,,,
2025-03-05,97.0,,,,,,,,,,
2025-03-06,97.0,,,,,,,,,,
2025-03-07,97.0,,,,,,,,,,
2025-03-08,97.0,,,,,,,,,,
2025-03-09,97.0,,,,,,,,,,
2025-03-10,97.0,,,,,,,,,,
2025-03-11,97.0,,,,,,,,,,
2025-03-12,97.0,,,,,,,,,,
2025-03-13,97.0,,,,,,,,,,
2025-03-14,97.0,,,,,,,,,,
2025-03-15,97.0,,,,,,,,,,
2025-03-16,97.0,,,,,,,,,,
2025-03-17,97.0,,,,,,,,,,
2025-03-18,97.0,,,,,,,,,,
2025-03-19,97.0,,,,,,,,,,
2025-03-20,97.0,,,,,,,,,,
2025-03-21,97.0,,,,,,,,,,
2025-03-22,97.0,,,,,,,,,,
2025-03-23,97.0,,,,,,,,,,
2025-03-24,97.0,,,,,,,,,,
2025-03-25,97.0,,,,,,,,,,
2025-03-26,97.0,,,,,,,,,,
2025-03-27,97.0,,,,,,,,,,
2025-03-28,97.0,,,,,,,,,,
2025-03-29,97.0,,,,,,,,,,
2025-03-30,97.0,,,,,,,,,,
2025-03-31,97.0,,,,,,,,,,
2025-04-01,98.0,,,,,,,,,,
2025-04-02,98.0,,,,,,,,,,
2025-04-03,98.0,,,,,,,,,,
2025-04-04,98.0,,,,,,,,,,
2025-04-05,98.0,,,,,,,,,,
2025-04-06,98.0,,,,,,,,,,
2025-04-07,98.0,,,,,,,,,,
2025-04-08,98.0,,,,,,,,,,
2025-04-09,98.0,,,,,,,,,,
2025-04-10,98.0,,,,,,,,,,
2025-04-11,98.0,,,,,,,,,,
2025-04-12,98.0,,,,,,,,,,
2025-04-13,98.0,,,,,,,,,,
2025-04-14,98.0,,,,,,,,,,
2025-04-15,98.0,,,,,,,,,,
2025-04-16,98.0,,,,,,,,,,
2025-04-17,98.0,,,,,,,,,,
2025-04-18,98.0,,,,,,,,,,
2025-04-19,98.0,,,,,,,,,,
2025-04-20,98.0,,,,,,,,,,
2025-04-21,98.0,,,,,,,,,,
2025-04-22,98.0,,,,,,,,,,
2025-04-23,98.0,,,,,,,,,,
2025-04-24,98.0,,,,,,,,,,
2025-04-25,98.0,,,,,,,,,,
2025-04-26,98.0,,,,,,,,,,
2025-04-27,98.0,,,,,,,,,,
2025-04-28,98.0,,,,,,,,,,
2025-04-29,98.0,,,,,,,,,,
2025-04-30,98.0,,,,,,,,,,
2025-05-01,100.0,,,,,,,,,,
2025-05-02,100.0,,,,,,,,,,
2025-05-03,100.0,,,,,,,,,,
2025-05-04,100.0,,,,,,,,,,
2025-05-05,100.0,,,,,,,,,,
2025-05-06,100.0,,,,,,,,,,
2025-05-07,100.0,,,,,,,,,,
2025-05-08,100.0,,,,,,,,,,
2025-05-09,100.0,,,,,,,,,,
2025-05-10,100.0,,,,,,,,,,
2025-05-11,100.0,,,,,,,,,,
2025-05-12,100.0,,,,,,,,,,
2025-05-13,100.0,,,,,,,,,,
2025-05-14,100.0,,,,,,,,,,
2025-05-15,100.0,,,,,,,,,,
2025-05-16,100.0,,,,,,,,,,
2025-05-17,100.0,,,,,,,,,,
2025-05-18,100.0,,,,,,,,,,
2025-05-19,100.0,,,,,,,,,,
2025-05-20,100.0,,,,,,,,,,
2025-05-21,100.0,,,,,,,,,,
2025-05-22,100.0,,,,,,,,,,
2025-05-23,100.0,,,,,,,,,,
2025-05-24,100.0,,,,,,,,,,
2025-05-25,100.0,,,,,,,,,,
2025-05-26,100.0,,,,,,,,,,
2025-05-27,100.0,,,,,,,,,,
2025-05-28,100.0,,,,,,,,,,
2025-05-29,100.0,,,,,,,,,,
2025-05-30,100.0,,,,,,,,,,
2025-05-31,100.0,,,,,,,,,,
2025-06-01,102.0,,,,,,,,,,
2025-06-02,102.0,,,,,,,,,,
2025-06-03,102.0,,,,,,,,,,
2025-06-04,102.0,,,,,,,,,,
2025-06-05,102.0,,,,,,,,,,
2025-06-06,102.0,,,,,,,,,,
2025-06-07,102.0,,,,,,,,,,
2025-06-08,102.0,,,,,,,,,,
2025-06-09,102.0,,,,,,,,,,
2025-06-10,102.0,,,,,,,,,,
2025-06-11,102.0,,,,,,,,,,
2025-06-12,102.0,,,,,,,,,,
2025-06-13,102.0,,,,,,,,,,
2025-06-14,102.0,,,,,,,,,,
2025-06-15,102.0,,,,,,,,,,
2025-06-16,102.0,,,,,,,,,,
2025-06-17,102.0,,,,,,,,,,
2025-06-18,102.0,,,,,,,,,,
2025-06-19,102.0,,,,,,,,,,
2025-06-20,102.0,,,,,,,,,,
2025-06-21,102.0,,,,,,,,,,
2025-06-22,102.0,,,,,,,,,,
2025-06-23,102.0,,,,,,,,,,
2025-06-24,102.0,,,,,,,,,,
2025-06-25,102.0,,,,,,,,,,
2025-06-26,102.0,,,,,,,,,,
2025-06-27,102.0,,,,,,,,,,
2025-06-28,102.0,,,,,,,,,,
2025-06-29,102.0,,,,,,,,,,
2025-06-30,102.0,,,,,,,,,,
2025-07-01,103.0,,,,,,,,,,
2025-07-02,103.0,,,,,,,,,,
2025-07-03,103.0,,,,,,,,,,
2025-07-04,103.0,,,,,,,,,,
2025-07-05,103.0,,,,,,,,,,
2025-07-06,103.0,,,,,,,,,,
2025-07-07,103.0,,,,,,,,,,
2025-07-08,103.0,,,,,,,,,,
2025-07-09,103.0,,,,,,,,,,
2025-07-10,103.0,,,,,,,,,,
2025-07-11,103.0,,,,,,,,,,
2025-07-12,103.0,,,,,,,,,,
2025-07-13,103.0,,,,,,,,,,
2025-07-14,103.0,,,,,,,,,,
2025-07-15,103.0,,,,,,,,,,
2025-07-16,103.0,,,,,,,,,,
2025-07-17,103.0,,,,,,,,,,
2025-07-18,103.0,,,,,,,,,,
2025-07-19,103.0,,,,,,,,,,
2025-07-20,103.0,,,,,,,,,,
2025-07-21,103.0,,,,,,,,,,
2025-07-22,103.0,,,,,,,,,,
2025-07-23,103.0,,,,,,,,,,
2025-07-24,103.0,,,,,,,,,,
2025-07-25,103.0,,,,,,,,,,
2025-07-26,103.0,,,,,,,,,,
2025-07-27,103.0,,,,,,,,,,
2025-07-28,103.0,,,,,,,,,,
2025-07-29,103.0,,,,,,,,,,
2025-07-30,103.0,,,,,,,,,,
2025-07-31,103.0,,,,,,,,,,
2025-08-01,105.0,,,,,,,,,,
2025-08-02,105.0,,,,,,,,,,
2025-08-03,105.0,,,,,,,,,,
2025-08-04,105.0,,,,,,,,,,
2025-08-05,105.0,,,,,,,,,,
2025-08-06,105.0,,,,,,,,,,
2025-08-07,105.0,,,,,,,,,,
2025-08-08,105.0,,,,,,,,,,
2025-08-09,105.0,,,,,,,,,,
2025-08-10,105.0,,,,,,,,,,
2025-08-11,105.0,,,,,,,,,,
2025-08-12,105.0,,,,,,,,,,
2025-08-13,105.0,,,,,,,,,,
2025-08-14,105.0,,,,,,,,,,
2025-08-15,105.0,,,,,,,,,,
2025-08-16,105.0,,,,,,,,,,
2025-08-17,105.0,,,,,,,,,,
2025-08-18,105.0,,,,,,,,,,
2025-08-19,105.0,,,,,,,,,,
2025-08-20,105.0,,,,,,,,,,
2025-08-21,105.0,,,,,,,,,,
2025-08-22,105.0,,,,,,,,,,
2025-08-23,105.0,,,,,,,,,,
2025-08-24,105.0,,,,,,,,,,
2025-08-25,105.0,,,,,,,,,,
2025-08-26,105.0,,,,,,,,,,
2025-08-27,105.0,,,,,,,,,,
2025-08-28,105.0,,,,,,,,,,
2025-08-29,105.0,,,,,,,,,,
2025-08-30,105.0,,,,,,,,,,
2025-08-31,105.0,,,,,,,,,,
2025-09-01,107.0,,,,,,,,,,
2025-09-02,107.0,,,,,,,,,,
2025-09-03,107.0,,,,,,,,,,
2025-09-04,107.0,,,,,,,,,,
2025-09-05,107.0,,,,,,,,,,
2025-09-06,107.0,,,,,,,,,,
2025-09-07,107.0,,,,,,,,,,
2025-09-08,107.0,,,,,,,,,,
2025-09-09,107.0,,,,,,,,,,
2025-09-10,107.0,,,,,,,,,,
2025-09-11,107.0,,,,,,,,,,
2025-09-12,107.0,,,,,,,,,,
2025-09-13,107.0,,,,,,,,,,
2025-09-14,107.0,,,,,,,,,,
2025-09-15,107.0,,,,,,,,,,
2025-09-16,107.0,,,,,,,,,,
2025-09-17,107.0,,,,,,,,,,
2025-09-18,107.0,,,,,,,,,,
2025-09-19,107.0,,,,,,,,,,
2025-09-20,107.0,,,,,,,,,,
2025-09-21,107.0,,,,,,,,,,
2025-09-22,107.0,,,,,,,,,,
2025-09-23,107.0,,,,,,,,,,
2025-09-24,107.0,,,,,,,,,,
2025-09-25,107.0,,,,,,,,,,
2025-09-26,107.0,,,,,,,,,,
2025-09-27,107.0,,,,,,,,,,
2025-09-28,107.0,,,,,,,,,,
2025-09-29,107.0,,,,,,,,,,
2025-09-30,107.0,,,,,,,,,,
2025-10-01,,107.0,106.99999999813735,107.21839847186187,107.0,106.99907772406898,116.82636424882101,107.71568909448696,,,108.5370756481966
2025-10-02,,107.0,106.99999999813735,107.22771027745874,107.0,106.99907501187387,116.77290010685473,107.54012264729568,,,108.50568686308863
2025-10-03,,107.0,106.99999999813735,107.46115240322064,107.0,107.714543294802,116.71943596488846,107.31553960050957,,,108.60152446593686
2025-10-04,,107.0,106.99999999813735,107.0433172979565,107.0,106.31273714520341,116.66597182292217,107.04531454455471,,,108.29533440125344
2025-10-05,,107.0,106.99999999813735,106.97242806238701,107.0,106.34682660837792,116.6125076809559,106.73456753417031,,,108.23804712628979
2025-10-06,,107.0,106.99999999813735,106.88248423205225,107.0,106.34682660782336,116.55904353898963,106.39012337883013,,,108.16835396511897
2025-10-07,,107.0,106.99999999813735,106.94775949975822,107.0,106.4166373195253,116.50557939702335,106.02041954431927,,,108.12719939410906
2025-10-08,,107.0,106.99999999813735,106.88635070899659,107.0,106.41651668627378,116.45211525505708,105.63536350591156,,,108.05576373633947
2025-10-09,,107.0,106.99999999813735,106.94984283484276,107.0,106.73093399494579,116.3986511130908,105.24614189303786,,,108.0465099762935
2025-10-10,,107.0,106.99999999813735,107.0007978816667,107.0,106.76302696055498,116.34518697112453,104.86498523433279,,,107.99628529225949
2025-10-11,,107.0,106.99999999813735,107.1123916629851,107.0,106.82833656019302,116.29172282915825,104.50489350701503,,,107.96247779392696
2025-10-12,,107.0,106.99999999813735,107.25198750198835,107.0,106.89509164299874,116.23825868719197,104.17932897324866,,,107.93780954336644
2025-10-13,,107.0,106.99999999813735,107.28361168822485,107.0,106.89506249524707,116.1847945452257,103.90188390926889,,,107.89505037658627
2025-10-14,,107.0,106.99999999813735,107.29292585202718,107.0,106.89506240728707,116.13133040325943,103.68593176416758,,,107.85789291783979
2025-10-15,,107.0,106.99999999813735,107.52650664424128,107.0,107.60869023811874,116.07786626129315,103.54427099408606,,,107.96533344798237
2025-10-16,,107.0,106.99999999813735,107.10841412664679,107.0,106.21049007347388,116.02440211932687,103.48877127840366,,,107.69029679942693
2025-10-17,,107.0,106.99999999813735,107.03747848420299,107.0,106.24449184542912,115.9709379773606,103.53003201927397,,,107.68327718920058
2025-10-18,,107.0,106.99999999813735,106.94747666509816,107.0,106.24449184487597,115.91747383539432,103.67706294340479,,,107.68378646955865
2025-10-19,,107.0,106.99999999813735,107.01278832978727,107.0,106.3141229765593,115.86400969342805,103.93699626186492,,,107.73255960853955
2025-10-20,,107.0,106.99999999813735,106.9513389068761,107.0,106.31400265362294,115.81054555146177,104.31483920457005,,,107.77010375923832
2025-10-21,,107.0,106.99999999813735,107.01486634211491,107.0,106.62761115996697,115.7570814094955,104.81327484369703,,,107.88754767905883
2025-10-22,,107.0,106.99999999813735,107.06584907283,107.0,106.65962157011697,115.70361726752922,105.4325179746645,,,107.98022941189687
2025-10-23,,107.0,106.99999999813735,107.17750739871745,107.0,106.72476316832899,115.65015312556294,106.1702314625325,,,108.10323645046846
2025-10-24,,107.0,106.99999999813735,107.3171847978913,107.0,106.79134653136964,115.59668898359666,107.02150691939266,,,108.2466753186268
2025-10-25,,107.0,106.99999999813735,107.34882490458784,107.0,106.79131508614856,115.54322484163039,107.97891189497996,,,108.38032524649773
2025-10-26,,107.0,106.99999999813735,107.35814142659562,107.0,106.79131499143801,115.48976069966412,109.0326039826725,,,108.52454587121538
2025-10-27,,107.0,106.99999999813735,107.59186088526192,107.0,107.50494755662082,115.43629655769784,110.1705104144085,,,108.81480220173232
2025-10-28,,107.0,106.99999999813735,107.1735109553371,107.0,106.10673811599482,115.38283241573157,111.37856989111671,,,108.7202359109025
2025-10-29,,107.0,106.99999999813735,107.10252890601897,107.0,106.14074011352562,115.3293682737653,112.6410316211257,,,108.88766698751043
2025-10-30,,107.0,106.99999999813735,107.01246909814408,107.0,106.14074011297248,115.27590413179901,113.94080486800101,,,109.05284545843628
2025-10-31,,107.0,106.99999999813735,107.07781715981632,107.0,106.21037170660475,115.22243998983274,115.25985078965078,,,109.25292566343455
2025-11-01,,107.0,106.99999999813735,107.01632710475562,107.0,106.21025138287013,115.16897584786646,116.57960702729645,,,109.42502305156087
2025-11-02,,107.0,106.99999999813735,107.07988984938707,107.0,106.52386196976504,115.11551170590019,117.88143441608925,,,109.65724256275413
2025-11-03,,107.0,106.99999999813735,107.13090026399331,107.0,106.55587259227946,115.06204756393392,119.14707437263576,,,109.84227068442569
2025-11-04,,107.0,106.99999999813735,107.2426231344498,107.0,106.6210146226558,115.00858342196764,120.35910499581081,,,110.03304659614592
2025-11-05,,107.0,106.99999999813735,107.38238209379425,107.0,106.68759842742578,114.95511928000137,121.5013837153489,,,110.21806907352966
2025-11-06,,107.0,106.99999999813735,107.41403812095083,107.0,106.6875669881147,114.90165513803508,122.55946444799473,,,110.36610352760466
2025-11-07,,107.0,106.99999999813735,107.42335700116406,107.0,106.68756689342152,114.84819099606881,123.52097767606246,,,110.49715608069344
2025-11-08,,107.0,106.99999999813735,107.65721512628257,107.0,107.40119944642575,114.79472685410254,124.3759626402149,,,110.74701486645188
2025-11-09,,107.0,106.99999999813735,107.23860778402738,107.0,106.00299002966113,114.74126271213626,125.1171419214753,,,110.58571463506249
2025-11-10,,107.0,106.99999999813735,107.16757932783497,107.0,106.03699202661167,114.68779857016999,125.74013005151959,,,110.66178571061052
2025-11-11,,107.0,106.99999999813735,107.07746153119,107.0,106.03699202605853,114.6343344282037,126.24356940284265,,,110.71319391234748
2025-11-12,,107.0,106.99999999813735,107.14284598984536,107.0,106.10662361850247,114.58087028623744,126.62918843082396,,,110.77993261764951
2025-11-13,,107.0,106.99999999813735,107.08131530263513,107.0,106.1065032947699,114.52740614427115,126.9017793219582,,,110.80242915168166
2025-11-14,,107.0,106.99999999813735,107.14491335665923,107.0,106.42011387631283,114.47394200230488,127.06909419498996,,,110.87258048977203
2025-11-15,,107.0,106.99999999813735,107.1959514551566,107.0,106.45212449828097,114.42047786033861,127.14166114958513,,,110.88717356592838
2025-11-16,,107.0,106.99999999813735,107.30773887018215,107.0,106.51726652754563,114.36701371837233,127.13252360294341,,,110.90350610245439
2025-11-17,,107.0,106.99999999813735,107.4475793896972,107.0,106.5838503311793,114.31354957640606,127.05690844095228,,,110.91455539091032
2025-11-18,,107.0,106.99999999813735,107.47925133731381,107.0,106.583818891853,114.26008543443977,126.93183047979116,,,110.89356944879073
2025-11-19,,107.0,106.99999999813735,107.48857257573252,107.0,106.58381879715978,114.2066212924735,126.77564253223146,,,110.86495074224781
2025-11-20,,107.0,106.99999999813735,107.72256936730321,107.0,107.29745135019535,114.15315715050723,126.60754194974405,,,110.96867425941245
2025-11-21,,107.0,106.99999999813735,107.30370461271768,107.0,105.89924193336937,114.09969300854095,126.44704582194352,,,110.67852648210128
2025-11-22,,107.0,106.99999999813735,107.23262974965095,107.0,105.93324393032141,114.04622886657468,126.31344802079147,,,110.64650722363942
2025-11-23,,107.0,106.99999999813735,107.1424539642359,107.0,105.93324392976827,113.9927647246084,126.22527194790557,,,110.61339065209363
2025-11-24,,107.0,106.99999999813735,107.20787481987442,107.0,106.00287552221526,113.93930058264213,126.1997331574938,,,110.62139772576613
2025-11-25,,107.0,106.99999999813735,107.14630350051463,107.0,106.0027551984827,113.88583644067585,126.25222597276797,,,110.61244587293979
2025-11-26,,107.0,106.99999999813735,107.20993686393139,107.0,106.3163657800394,113.83237229870957,126.39584778756779,,,110.67921753262651
2025-11-27,,107.0,106.99999999813735,107.26100264631991,107.0,106.34837640200895,113.7789081567433,126.64097395476944,,,110.71846587971127
2025-11-28,,107.0,106.99999999813735,107.3728546059145,107.0,106.41351843127646,113.72544401477703,126.99489502618907,,,110.78667315375635
2025-11-29,,107.0,106.99999999813735,107.51277668560017,107.0,106.48010223491306,113.67197987281075,127.46152665180506,,,110.87519792046662
2025-11-30,,107.0,106.99999999813735,107.5444645536768,107.0,106.4800707955868,113.61851573084448,128.0412007046873,,,110.95489311184754
2025-12-01,,107.0,106.99999999813735,107.55378815030096,107.0,106.48007070089358,113.5650515888782,128.73054421520388,,,111.0470649504877
2025-12-02,,107.0,106.99999999813735,107.78792360832384,107.0,107.19370325392906,113.51158744691192,129.522450524336,,,111.28795211880545
2025-12-03,,107.0,106.99999999813735,107.36880144140797,107.0,105.79549383710322,113.45812330494564,130.40614475638608,,,111.14693761971147
2025-12-04,,107.0,106.99999999813735,107.29768017146694,107.0,105.82949583405527,113.40465916297937,131.36734332596257,,,111.27131121322877
2025-12-05,,107.0,106.99999999813735,107.20744639728181,107.0,105.82949583350212,113.3511950210131,132.38850479445253,,,111.39666314919815
2025-12-06,,107.0,106.99999999813735,107.27290364990347,107.0,105.89912742594912,113.29773087904682,133.44916704039343,,,111.55984699906146
2025-12-07,,107.0,106.99999999813735,107.21129169839415,107.0,105.89900710221656,113.24426673708054,134.52636346758433,,,111.69727557191615
2025-12-08,,107.0,106.99999999813735,107.27496037120353,107.0,106.21261768377323,113.19080259511428,135.5951089040402,,,111.89621279318123
2025-12-09,,107.0,106.99999999813735,107.32605383748322,107.0,106.24462830574278,113.13733845314799,136.62894399886346,,,112.04813779905355
2025-12-10,,107.0,106.99999999813735,107.43797034164685,107.0,106.30977033501027,113.08387431118172,137.6005253521803,,,112.2045914768795
2025-12-11,,107.0,106.99999999813735,107.57797398150312,107.0,106.37635413864686,113.03041016921544,138.48224735786232,,,112.35242652076644
2025-12-12,,107.0,106.99999999813735,107.6096777700398,107.0,106.3763226993206,112.97694602724917,139.2468808340804,,,112.45854676126103
2025-12-13,,107.0,106.99999999813735,107.6190037248694,107.0,106.37632260462738,112.9234818852829,139.86821298774507,,,112.541003028666
2025-12-14,,107.0,106.99999999813735,107.85327784934448,107.0,107.08995515766286,112.87001774331661,140.32167312110005,,,112.73356055279446
2025-12-15,,107.0,106.99999999813735,107.43389827009825,107.0,105.69174574083702,112.81655360135034,140.58492874683873,,,112.50387519389452
2025-12-16,,107.0,106.99999999813735,107.36273059328293,107.0,105.72574773778906,112.76308945938406,140.63843742712172,,,112.4985721736736
2025-12-17,,107.0,106.99999999813735,107.27243883032773,107.0,105.72574773723592,112.70962531741779,140.46594067582163,,,112.45339322270577
2025-12-18,,107.0,106.99999999813735,107.3379324799325,107.0,105.79537932968292,112.65616117545152,140.0548876367556,,,112.40633723142284
2025-12-19,,107.0,106.99999999813735,107.27627989627366,107.0,105.79525900595036,112.60269703348524,139.3967779389422,,,112.29585912468413
2025-12-20,,107.0,106.99999999813735,107.33998387847569,107.0,106.10886958750702,112.54923289151897,138.48741508976565,,,112.21221449220067
2025-12-21,,107.0,106.99999999813735,107.39110502864654,107.0,106.14088020947655,112.49576874955268,137.32706394832954,,,112.05068827630609
2025-12-22,,107.0,106.99999999813735,107.5030860773792,107.0,106.20602223874405,112.44230460758641,135.9205081679778,,,111.86741729854639
2025-12-23,,107.0,106.99999999813735,107.64317127740607,107.0,106.27260604238064,112.38884046562013,134.27700594874514,,,111.65451767604132
2025-12-24,,107.0,106.99999999813735,107.67489098640277,107.0,106.27257460305438,112.33537632365386,132.41014493402338,,,111.3847124064674
2025-12-25,,107.0,106.99999999813735,107.68421929943784,107.0,106.27257450836116,112.28191218168759,130.3375995571573,,,111.08232936354018
2025-12-26,,107.0,106.99999999813735,107.91863209036514,107.0,106.98620706139664,112.22844803972131,128.08079652894594,,,110.88772624550948
2025-12-27,,107.0,106.99999999813735,107.49899509878854,107.0,105.5879976445708,112.17498389775504,125.66449639549221,,,110.27521043353485
2025-12-28,,107.0,106.99999999813735,107.42778101509893,107.0,105.62199964152285,112.12151975578875,123.11630113005651,,,109.89822879151492
2025-12-29,,107.0,106.99999999813735,107.33743126337365,107.0,105.6219996409697,112.06805561382248,120.46609950039209,,,109.49908371667077
2025-12-30,,107.0,106.99999999813735,107.40296130996155,107.0,105.6916312334167,112.0145914718562,117.74546343051672,,,109.12209249198406
2025-12-31,,107.0,106.99999999813735,107.34126809415318,107.0,105.69151090968414,111.96112732988993,114.987009714864,,,108.71155943524694
2026-01-01,,107.0,106.99999999813735,107.40500738574785,107.0,106.0051214912408,111.90766318792366,112.22374221655784,,,108.36307632565821
2026-01-02,,107.0,106.99999999813735,107.45615621980984,107.0,106.03713211321033,111.85419904595737,109.48839007078675,,,107.9765539211288
