PeriodStart,Cost,sma,es,hw,arima,sarima,theta,prophet,neural_prophet,darts,ensemble
2025-02-05,95.0,,,,,,,,,,
2025-02-06,95.0,,,,,,,,,,
2025-02-07,95.0,,,,,,,,,,
2025-02-08,95.0,,,,,,,,,,
2025-02-09,95.0,,,,,,,,,,
2025-02-10,95.0,,,,,,,,,,
2025-02-11,95.0,,,,,,,,,,
2025-02-12,95.0,,,,,,,,,,
2025-02-13,95.0,,,,,,,,,,
2025-02-14,95.0,,,,,,,,,,
2025-02-15,95.0,,,,,,,,,,
2025-02-16,95.0,,,,,,,,,,
2025-02-17,95.0,,,,,,,,,,
2025-02-18,95.0,,,,,,,,,,
2025-02-19,95.0,,,,,,,,,,
2025-02-20,95.0,,,,,,,,,,
2025-02-21,95.0,,,,,,,,,,
2025-02-22,95.0,,,,,,,,,,
2025-02-23,95.0,,,,,,,,,,
2025-02-24,95.0,,,,,,,,,,
2025-02-25,95.0,,,,,,,,,,
2025-02-26,95.0,,,,,,,,,,
2025-02-27,95.0,,,,,,,,,,
2025-02-28,95.0,,,,,,,,,,
2025-03-01,97.0,,,,,,,,,,
2025-03-02,97.0,,,,,,,,,,
2025-03-03,97.0,,,,,,,,,,
2025-03-04,97.0,,,,,,,,,,
2025-03-05,97.0,,,,,,,,,,
2025-03-06,97.0,,,,,,,,,,
2025-03-07,97.0,,,,,,,,,,
2025-03-08,97.0,,,,,,,,,,
2025-03-09,97.0,,,,,,,,,,
2025-03-10,97.0,,,,,,,,,,
2025-03-11,97.0,,,,,,,,,,
2025-03-12,97.0,,,,,,,,,,
2025-03-13,97.0,,,,,,,,,,
2025-03-14,97.0,,,,,,,,,,
2025-03-15,97.0,,,,,,,,,,
2025-03-16,97.0,,,,,,,,,,
2025-03-17,97.0,,,,,,,,,,
2025-03-18,97.0,,,,,,,,,,
2025-03-19,97.0,,,,,,,,,,
2025-03-20,97.0,,,,,,,,,,
2025-03-21,97.0,,,,,,,,,,
2025-03-22,97.0,,,,,,,,,,
2025-03-23,97.0,,,,,,,,,,
2025-03-24,97.0,,,,,,,,,,
2025-03-25,97.0,,,,,,,,,,
2025-03-26,97.0,,,,,,,,,,
2025-03-27,97.0,,,,,,,,,,
2025-03-28,97.0,,,,,,,,,,
2025-03-29,97.0,,,,,,,,,,
2025-03-30,97.0,,,,,,,,,,
2025-03-31,97.0,,,,,,,,,,
2025-04-01,98.0,,,,,,,,,,
2025-04-02,98.0,,,,,,,,,,
2025-04-03,98.0,,,,,,,,,,
2025-04-04,98.0,,,,,,,,,,
2025-04-05,98.0,,,,,,,,,,
2025-04-06,98.0,,,,,,,,,,
2025-04-07,98.0,,,,,,,,,,
2025-04-08,98.0,,,,,,,,,,
2025-04-09,98.0,,,,,,,,,,
2025-04-10,98.0,,,,,,,,,,
2025-04-11,98.0,,,,,,,,,,
2025-04-12,98.0,,,,,,,,,,
2025-04-13,98.0,,,,,,,,,,
2025-04-14,98.0,,,,,,,,,,
2025-04-15,98.0,,,,,,,,,,
2025-04-16,98.0,,,,,,,,,,
2025-04-17,98.0,,,,,,,,,,
2025-04-18,98.0,,,,,,,,,,
2025-04-19,98.0,,,,,,,,,,
2025-04-20,98.0,,,,,,,,,,
2025-04-21,98.0,,,,,,,,,,
2025-04-22,98.0,,,,,,,,,,
2025-04-23,98.0,,,,,,,,,,
2025-04-24,98.0,,,,,,,,,,
2025-04-25,98.0,,,,,,,,,,
2025-04-26,98.0,,,,,,,,,,
2025-04-27,98.0,,,,,,,,,,
2025-04-28,98.0,,,,,,,,,,
2025-04-29,98.0,,,,,,,,,,
2025-04-30,98.0,,,,,,,,,,
2025-05-01,100.0,,,,,,,,,,
2025-05-02,100.0,,,,,,,,,,
2025-05-03,100.0,,,,,,,,,,
2025-05-04,100.0,,,,,,,,,,
2025-05-05,100.0,,,,,,,,,,
2025-05-06,100.0,,,,,,,,,,
2025-05-07,100.0,,,,,,,,,,
2025-05-08,100.0,,,,,,,,,,
2025-05-09,100.0,,,,,,,,,,
2025-05-10,100.0,,,,,,,,,,
2025-05-11,100.0,,,,,,,,,,
2025-05-12,100.0,,,,,,,,,,
2025-05-13,100.0,,,,,,,,,,
2025-05-14,100.0,,,,,,,,,,
2025-05-15,100.0,,,,,,,,,,
2025-05-16,100.0,,,,,,,,,,
2025-05-17,100.0,,,,,,,,,,
2025-05-18,100.0,,,,,,,,,,
2025-05-19,100.0,,,,,,,,,,
2025-05-20,100.0,,,,,,,,,,
2025-05-21,100.0,,,,,,,,,,
2025-05-22,100.0,,,,,,,,,,
2025-05-23,100.0,,,,,,,,,,
2025-05-24,100.0,,,,,,,,,,
2025-05-25,100.0,,,,,,,,,,
2025-05-26,100.0,,,,,,,,,,
2025-05-27,100.0,,,,,,,,,,
2025-05-28,100.0,,,,,,,,,,
2025-05-29,100.0,,,,,,,,,,
2025-05-30,100.0,,,,,,,,,,
2025-05-31,100.0,,,,,,,,,,
2025-06-01,102.0,,,,,,,,,,
2025-06-02,102.0,,,,,,,,,,
2025-06-03,102.0,,,,,,,,,,
2025-06-04,102.0,,,,,,,,,,
2025-06-05,102.0,,,,,,,,,,
2025-06-06,102.0,,,,,,,,,,
2025-06-07,102.0,,,,,,,,,,
2025-06-08,102.0,,,,,,,,,,
2025-06-09,102.0,,,,,,,,,,
2025-06-10,102.0,,,,,,,,,,
2025-06-11,102.0,,,,,,,,,,
2025-06-12,102.0,,,,,,,,,,
2025-06-13,102.0,,,,,,,,,,
2025-06-14,102.0,,,,,,,,,,
2025-06-15,102.0,,,,,,,,,,
2025-06-16,102.0,,,,,,,,,,
2025-06-17,102.0,,,,,,,,,,
2025-06-18,102.0,,,,,,,,,,
2025-06-19,102.0,,,,,,,,,,
2025-06-20,102.0,,,,,,,,,,
2025-06-21,102.0,,,,,,,,,,
2025-06-22,102.0,,,,,,,,,,
2025-06-23,102.0,,,,,,,,,,
2025-06-24,102.0,,,,,,,,,,
2025-06-25,102.0,,,,,,,,,,
2025-06-26,102.0,,,,,,,,,,
2025-06-27,102.0,,,,,,,,,,
2025-06-28,102.0,,,,,,,,,,
2025-06-29,102.0,,,,,,,,,,
2025-06-30,102.0,,,,,,,,,,
2025-07-01,103.0,,,,,,,,,,
2025-07-02,103.0,,,,,,,,,,
2025-07-03,103.0,,,,,,,,,,
2025-07-04,103.0,,,,,,,,,,
2025-07-05,103.0,,,,,,,,,,
2025-07-06,103.0,,,,,,,,,,
2025-07-07,103.0,,,,,,,,,,
2025-07-08,103.0,,,,,,,,,,
2025-07-09,103.0,,,,,,,,,,
2025-07-10,103.0,,,,,,,,,,
2025-07-11,103.0,,,,,,,,,,
2025-07-12,103.0,,,,,,,,,,
2025-07-13,103.0,,,,,,,,,,
2025-07-14,103.0,,,,,,,,,,
2025-07-15,103.0,,,,,,,,,,
2025-07-16,103.0,,,,,,,,,,
2025-07-17,103.0,,,,,,,,,,
2025-07-18,103.0,,,,,,,,,,
2025-07-19,103.0,,,,,,,,,,
2025-07-20,103.0,,,,,,,,,,
2025-07-21,103.0,,,,,,,,,,
2025-07-22,103.0,,,,,,,,,,
2025-07-23,103.0,,,,,,,,,,
2025-07-24,103.0,,,,,,,,,,
2025-07-25,103.0,,,,,,,,,,
2025-07-26,103.0,,,,,,,,,,
2025-07-27,103.0,,,,,,,,,,
2025-07-28,103.0,,,,,,,,,,
2025-07-29,103.0,,,,,,,,,,
2025-07-30,103.0,,,,,,,,,,
2025-07-31,103.0,,,,,,,,,,
2025-08-01,105.0,,,,,,,,,,
2025-08-02,105.0,,,,,,,,,,
2025-08-03,105.0,,,,,,,,,,
2025-08-04,105.0,,,,,,,,,,
2025-08-05,105.0,,,,,,,,,,
2025-08-06,105.0,,,,,,,,,,
2025-08-07,105.0,,,,,,,,,,
2025-08-08,105.0,,,,,,,,,,
2025-08-09,105.0,,,,,,,,,,
2025-08-10,105.0,,,,,,,,,,
2025-08-11,105.0,,,,,,,,,,
2025-08-12,105.0,,,,,,,,,,
2025-08-13,105.0,,,,,,,,,,
2025-08-14,105.0,,,,,,,,,,
2025-08-15,105.0,,,,,,,,,,
2025-08-16,105.0,,,,,,,,,,
2025-08-17,105.0,,,,,,,,,,
2025-08-18,105.0,,,,,,,,,,
2025-08-19,105.0,,,,,,,,,,
2025-08-20,105.0,,,,,,,,,,
2025-08-21,105.0,,,,,,,,,,
2025-08-22,105.0,,,,,,,,,,
2025-08-23,105.0,,,,,,,,,,
2025-08-24,105.0,,,,,,,,,,
2025-08-25,105.0,,,,,,,,,,
2025-08-26,105.0,,,,,,,,,,
2025-08-27,105.0,,,,,,,,,,
2025-08-28,105.0,,,,,,,,,,
2025-08-29,105.0,,,,,,,,,,
2025-08-30,105.0,,,,,,,,,,
2025-08-31,105.0,,,,,,,,,,
2025-09-01,107.0,,,,,,,,,,
2025-09-02,107.0,,,,,,,,,,
2025-09-03,107.0,,,,,,,,,,
2025-09-04,107.0,,,,,,,,,,
2025-09-05,107.0,,,,,,,,,,
2025-09-06,107.0,,,,,,,,,,
2025-09-07,107.0,,,,,,,,,,
2025-09-08,107.0,,,,,,,,,,
2025-09-09,107.0,,,,,,,,,,
2025-09-10,107.0,,,,,,,,,,
2025-09-11,107.0,,,,,,,,,,
2025-09-12,107.0,,,,,,,,,,
2025-09-13,107.0,,,,,,,,,,
2025-09-14,107.0,,,,,,,,,,
2025-09-15,107.0,,,,,,,,,,
2025-09-16,107.0,,,,,,,,,,
2025-09-17,107.0,,,,,,,,,,
2025-09-18,107.0,,,,,,,,,,
2025-09-19,107.0,,,,,,,,,,
2025-09-20,107.0,,,,,,,,,,
2025-09-21,107.0,,,,,,,,,,
2025-09-22,107.0,,,,,,,,,,
2025-09-23,107.0,,,,,,,,,,
2025-09-24,107.0,,,,,,,,,,
2025-09-25,107.0,,,,,,,,,,
2025-09-26,107.0,,,,,,,,,,
2025-09-27,107.0,,,,,,,,,,
2025-09-28,107.0,,,,,,,,,,
2025-09-29,107.0,,,,,,,,,,
2025-09-30,107.0,,,,,,,,,,
2025-10-01,,107.0,106.99999999813735,107.21839847186187,107.0,106.99907772406898,116.82636424882101,107.71525012855855,,,108.53701293877826
2025-10-02,,107.0,106.99999999813735,107.22771027745874,107.0,106.99907501187387,116.77290010685473,107.53960864917649,,,108.50561343478589
2025-10-03,,107.0,106.99999999813735,107.46115240322064,107.0,107.714543294802,116.71943596488846,107.3149370871352,,,108.60143839259766
2025-10-04,,107.0,106.99999999813735,107.0433172979565,107.0,106.31273714520341,116.66597182292217,107.04461006855448,,,108.29523376182485
2025-10-05,,107.0,106.99999999813735,106.97242806238701,107.0,106.34682660837792,116.6125076809559,106.73374789083034,,,108.23793003438409
2025-10-06,,107.0,106.99999999813735,106.88248423205225,107.0,106.34682660782336,116.55904353898963,106.38917581441997,,,108.16821859877466
2025-10-07,,107.0,106.99999999813735,106.94775949975822,107.0,106.4166373195253,116.50557939702335,106.01933196161836,,,108.12704402515179
2025-10-08,,107.0,106.99999999813735,106.88635070899659,107.0,106.41651668627378,116.45211525505708,105.63412466278298,,,108.05558675874967
2025-10-09,,107.0,106.99999999813735,106.94984283484276,107.0,106.73093399494579,116.3986511130908,105.24474159000411,,,108.04630993300297
2025-10-10,,107.0,106.99999999813735,107.0007978816667,107.0,106.76302696055498,116.34518697112453,104.86341448731021,,,107.9960608998277
2025-10-11,,107.0,106.99999999813735,107.1123916629851,107.0,106.82833656019302,116.29172282915825,104.50314470165515,,,107.96222796458984
2025-10-12,,107.0,106.99999999813735,107.25198750198835,107.0,106.89509164299874,116.23825868719197,104.17739599771029,,,107.93753340400382
2025-10-13,,107.0,106.99999999813735,107.28361168822485,107.0,106.89506249524707,116.1847945452257,103.89976226269441,,,107.89474728421848
2025-10-14,,107.0,106.99999999813735,107.29292585202718,107.0,106.89506240728707,116.13133040325943,103.68361863865013,,,107.85756247133732
2025-10-15,,107.0,106.99999999813735,107.52650664424128,107.0,107.60869023811874,116.07786626129315,103.54176532848004,,,107.96497549575292
2025-10-16,,107.0,106.99999999813735,107.10841412664679,107.0,106.21049007347388,116.02440211932687,103.4860737829335,,,107.6899114429312
2025-10-17,,107.0,106.99999999813735,107.03747848420299,107.0,106.24449184542912,115.9709379773606,103.52714517052264,,,107.68286478223611
2025-10-18,,107.0,106.99999999813735,106.94747666509816,107.0,106.24449184487597,115.91747383539432,103.6739909498982,,,107.68334761334343
2025-10-19,,107.0,106.99999999813735,107.01278832978727,107.0,106.3141229765593,115.86400969342805,103.93374500109523,,,107.7320951427153
2025-10-20,,107.0,106.99999999813735,106.9513389068761,107.0,106.31400265362294,115.81054555146177,104.31141613290664,,,107.7696147490007
2025-10-21,,107.0,106.99999999813735,107.01486634211491,107.0,106.62761115996697,115.7570814094955,104.80968888120168,,,107.88703539870234
2025-10-22,,107.0,106.99999999813735,107.06584907283,107.0,106.65962157011697,115.70361726752922,105.42877936734517,,,107.97969532513697
2025-10-23,,107.0,106.99999999813735,107.17750739871745,107.0,106.72476316832899,115.65015312556294,106.16635162502577,,,108.1026821879675
2025-10-24,,107.0,106.99999999813735,107.3171847978913,107.0,106.79134653136964,115.59668898359666,107.01749826144665,,,108.24610265320595
2025-10-25,,107.0,106.99999999813735,107.34882490458784,107.0,106.79131508614856,115.54322484163039,107.9747876354096,,,108.3797360665591
2025-10-26,,107.0,106.99999999813735,107.35814142659562,107.0,106.79131499143801,115.48976069966412,109.0283779546713,,,108.5239421529295
2025-10-27,,107.0,106.99999999813735,107.59186088526192,107.0,107.50494755662082,115.43629655769784,110.1661968662192,,,108.81418598056244
2025-10-28,,107.0,106.99999999813735,107.1735109553371,107.0,106.10673811599482,115.38283241573157,111.3741832860879,,,108.71960925304124
2025-10-29,,107.0,106.99999999813735,107.10252890601897,107.0,106.14074011352562,115.3293682737653,112.63658644111145,,,108.88703196179412
2025-10-30,,107.0,106.99999999813735,107.01246909814408,107.0,106.14074011297248,115.27590413179901,113.93631542389906,,,109.05220410927885
2025-10-31,,107.0,106.99999999813735,107.07781715981632,107.0,106.21037170660475,115.22243998983274,115.25533104262749,,,109.25227998528838
2025-11-01,,107.0,106.99999999813735,107.01632710475562,107.0,106.21025138287013,115.16897584786646,116.57507042392069,,,109.42437496536434
2025-11-02,,107.0,106.99999999813735,107.07988984938707,107.0,106.52386196976504,115.11551170590019,117.87689374020046,,,109.65659389477001
2025-11-03,,107.0,106.99999999813735,107.13090026399331,107.0,106.55587259227946,115.06204756393392,119.14254161631818,,,109.8416231478089
2025-11-04,,107.0,106.99999999813735,107.2426231344498,107.0,106.6210146226558,115.00858342196764,120.35459125134325,,,110.03240177550768
2025-11-05,,107.0,106.99999999813735,107.38238209379425,107.0,106.68759842742578,114.95511928000137,121.49689908946603,,,110.21742841268926
2025-11-06,,107.0,106.99999999813735,107.41403812095083,107.0,106.6875669881147,114.90165513803508,122.55501799924235,,,110.36546832064005
2025-11-07,,107.0,106.99999999813735,107.42335700116406,107.0,106.68756689342152,114.84819099606881,123.51657737547006,,,110.4965274663231
2025-11-08,,107.0,106.99999999813735,107.65721512628257,107.0,107.40119944642575,114.79472685410254,124.37161535496122,,,110.74639382570136
2025-11-09,,107.0,106.99999999813735,107.23860778402738,107.0,106.00299002966113,114.74126271213626,125.11285342069507,,,110.58510199209388
2025-11-10,,107.0,106.99999999813735,107.16757932783497,107.0,106.03699202661167,114.68779857016999,125.73590503291089,,,110.66118213652355
2025-11-11,,107.0,106.99999999813735,107.07746153119,107.0,106.03699202605853,114.6343344282037,126.2394115382913,,,110.71259993169727
2025-11-12,,107.0,106.99999999813735,107.14284598984536,107.0,106.10662361850247,114.58087028623744,126.625100428878,,,110.77934861737151
2025-11-13,,107.0,106.99999999813735,107.08131530263513,107.0,106.1065032947699,114.52740614427115,126.89776300466693,,,110.80185539206863
2025-11-14,,107.0,106.99999999813735,107.14491335665923,107.0,106.42011387631283,114.47394200230488,127.06515058637942,,,110.87201711711339
2025-11-15,,107.0,106.99999999813735,107.1959514551566,107.0,106.45212449828097,114.42047786033861,127.13779057287442,,,110.88662062639828
2025-11-16,,107.0,106.99999999813735,107.30773887018215,107.0,106.51726652754563,114.36701371837233,127.12872578352177,,,110.90296355682274
2025-11-17,,107.0,106.99999999813735,107.4475793896972,107.0,106.5838503311793,114.31354957640606,127.05318261213156,,,110.91402312965022
2025-11-18,,107.0,106.99999999813735,107.47925133731381,107.0,106.583818891853,114.26008543443977,126.92817548842203,,,110.89304730716655
2025-11-19,,107.0,106.99999999813735,107.48857257573252,107.0,106.58381879715978,114.2066212924735,126.77205694142143,,,110.86443851498923
2025-11-20,,107.0,106.99999999813735,107.72256936730321,107.0,107.29745135019535,114.15315715050723,126.60402413613184,,,110.96817171461073
2025-11-21,,107.0,106.99999999813735,107.30370461271768,107.0,105.89924193336937,114.09969300854095,126.44359406526391,,,110.67803337400419
2025-11-22,,107.0,106.99999999813735,107.23262974965095,107.0,105.93324393032141,114.04622886657468,126.31006058379575,,,110.64602330406858
2025-11-23,,107.0,106.99999999813735,107.1424539642359,107.0,105.93324392976827,113.9927647246084,126.22194714507319,,,110.61291568026044
2025-11-24,,107.0,106.99999999813735,107.20787481987442,107.0,106.00287552221526,113.93930058264213,126.19646941137545,,,110.62093147632065
2025-11-25,,107.0,106.99999999813735,107.14630350051463,107.0,106.0027551984827,113.88583644067585,126.24902185721807,,,110.61198814214694
2025-11-26,,107.0,106.99999999813735,107.20993686393139,107.0,106.3163657800394,113.83237229870957,126.39270205755186,,,110.67876814262424
2025-11-27,,107.0,106.99999999813735,107.26100264631991,107.0,106.34837640200895,113.7789081567433,126.63788556285091,,,110.71802468086578
2025-11-28,,107.0,106.99999999813735,107.3728546059145,107.0,106.41351843127646,113.72544401477703,126.99186312620115,,,110.78624002518664
2025-11-29,,107.0,106.99999999813735,107.51277668560017,107.0,106.48010223491306,113.67197987281075,127.45855059058609,,,110.87477276886393
2025-11-30,,107.0,106.99999999813735,107.5444645536768,107.0,106.4800707955868,113.61851573084448,128.0382800030908,,,110.95447586876232
2025-12-01,,107.0,106.99999999813735,107.55378815030096,107.0,106.48007070089358,113.5650515888782,128.7276785398806,,,111.04665556829866
2025-12-02,,107.0,106.99999999813735,107.78792360832384,107.0,107.19370325392906,113.51158744691192,129.5196396520153,,,111.28755056561677
2025-12-03,,107.0,106.99999999813735,107.36880144140797,107.0,105.79549383710322,113.45812330494564,130.4033885325558,,,111.14654387345
2025-12-04,,107.0,106.99999999813735,107.29768017146694,107.0,105.82949583405527,113.40465916297937,131.3646416199524,,,111.27092525522733
2025-12-05,,107.0,106.99999999813735,107.20744639728181,107.0,105.82949583350212,113.3511950210131,132.3858574529692,,,111.39628495755767
2025-12-06,,107.0,106.99999999813735,107.27290364990347,107.0,105.89912742594912,113.29773087904682,133.44657384153126,,,111.55947654208116
2025-12-07,,107.0,106.99999999813735,107.21129169839415,107.0,105.89900710221656,113.24426673708054,134.52382407725077,,,111.69691280186849
2025-12-08,,107.0,106.99999999813735,107.27496037120353,107.0,106.21261768377323,113.19080259511428,135.59262283659007,,,111.89585764068836
2025-12-09,,107.0,106.99999999813735,107.32605383748322,107.0,106.24462830574278,113.13733845314799,136.62651058353896,,,112.0477901682929
2025-12-10,,107.0,106.99999999813735,107.43797034164685,107.0,106.30977033501027,113.08387431118172,137.59814370670944,,,112.20425124181224
2025-12-11,,107.0,106.99999999813735,107.57797398150312,107.0,106.37635413864686,113.03041016921544,138.47991637028858,,,112.35209352254162
2025-12-12,,107.0,106.99999999813735,107.6096777700398,107.0,106.3763226993206,112.97694602724917,139.24459915358557,,,112.45822080690463
2025-12-13,,107.0,106.99999999813735,107.6190037248694,107.0,106.37632260462738,112.9234818852829,139.8659790249006,,,112.5406838911168
2025-12-14,,107.0,106.99999999813735,107.85327784934448,107.0,107.08995515766286,112.87001774331661,140.3194850576459,,,112.73324797230102
2025-12-15,,107.0,106.99999999813735,107.43389827009825,107.0,105.69174574083702,112.81655360135034,140.5827845547556,,,112.50356888073978
2025-12-16,,107.0,106.99999999813735,107.36273059328293,107.0,105.72574773778906,112.76308945938406,140.63633489644286,,,112.49827181214803
2025-12-17,,107.0,106.99999999813735,107.27243883032773,107.0,105.72574773723592,112.70962531741779,140.46387745033093,,,112.45309847620709
2025-12-18,,107.0,106.99999999813735,107.3379324799325,107.0,105.79537932968292,112.65616117545152,140.05286125645347,,,112.40604774852252
2025-12-19,,107.0,106.99999999813735,107.27627989627366,107.0,105.79525900595036,112.60269703348524,139.39478588793202,,,112.29557454596838
2025-12-20,,107.0,106.99999999813735,107.33998387847569,107.0,106.10886958750702,112.54923289151897,138.48545484803188,,,112.21193445766725
2025-12-21,,107.0,106.99999999813735,107.39110502864654,107.0,106.14088020947655,112.49576874955268,137.32513304574658,,,112.05041243307996
2025-12-22,,107.0,106.99999999813735,107.5030860773792,107.0,106.20602223874405,112.44230460758641,135.91860423881246,,,111.86714530866563
2025-12-23,,107.0,106.99999999813735,107.64317127740607,107.0,106.27260604238064,112.38884046562013,134.2751267848922,,,111.65424922406234
2025-12-24,,107.0,106.99999999813735,107.67489098640277,107.0,106.27257460305438,112.33537632365386,132.40828853525005,,,111.38444720664263
2025-12-25,,107.0,106.99999999813735,107.68421929943784,107.0,106.27257450836116,112.28191218168759,130.33576417671958,,,111.08206716633478
2025-12-26,,107.0,106.99999999813735,107.91863209036514,107.0,106.98620706139664,112.22844803972131,128.07898071308065,,,110.88746684324302
2025-12-27,,107.0,106.99999999813735,107.49899509878854,107.0,105.5879976445708,112.17498389775504,125.66269901547408,,,110.27495366496085
2025-12-28,,107.0,106.99999999813735,107.42778101509893,107.0,105.62199964152285,112.12151975578875,123.11452140573618,,,109.89797454518346
2025-12-29,,107.0,106.99999999813735,107.33743126337365,107.0,105.6219996409697,112.06805561382248,120.46433701439017,,,109.49883193295621
2025-12-30,,107.0,106.99999999813735,107.40296130996155,107.0,105.6916312334167,112.0145914718562,117.74371813253293,,,109.12184316370066
2025-12-31,,107.0,106.99999999813735,107.34126809415318,107.0,105.69151090968414,111.96112732988993,114.98528191586033,,,108.71131260681784
2026-01-01,,107.0,106.99999999813735,107.40500738574785,107.0,106.0051214912408,111.90766318792366,112.2220325728812,,,108.36283209084726
2026-01-02,,107.0,106.99999999813735,107.45615621980984,107.0,106.03713211321033,111.85419904595737,109.48669955860007,,,107.97631241938784
